Price,Close,High,Low,Open,Volume,Log_Returns
Ticker,TXT,TXT,TXT,TXT,TXT,
Date,,,,,,
1999-01-04,28.659984588623047,29.106328610904878,28.448558472805335,28.448558472805335,1473000,
1999-01-05,28.89488410949707,29.12980186648485,28.7539334553044,28.7539334553044,733600,0.00816267434713831
1999-01-06,28.91839027404785,29.45870138396101,28.894898486660324,29.08283278576055,1028600,0.0008131753856434378
1999-01-07,28.70696449279785,28.941882369170994,28.566013766973967,28.730456280435167,798000,-0.007337975820031055
1999-01-08,28.47203826904297,28.98885744554375,28.331087584542757,28.706956076543324,926000,-0.008217266280466389
1999-01-11,26.921581268310547,28.378071703419845,26.874597705887666,28.237121016151203,1635200,-0.05599424971345805
1999-01-12,27.297468185424805,27.41492717073214,27.0155666206872,27.25048459130187,1469600,0.013865714842140596
1999-01-13,26.96856117248535,27.4149049549568,26.3342831658154,26.592692724088344,1097200,-0.012122170885923463
1999-01-14,26.710155487060547,27.179991115680785,26.710155487060547,26.827614394215605,666200,-0.00962793813362283
1999-01-15,26.80413055419922,26.8746059193724,26.66317982385286,26.71016340063498,582400,0.003512152387361154
1999-01-19,27.814289093017578,27.978731680560756,26.827633567758507,26.874617164199417,1451800,0.03699388400009151
1999-01-20,27.955228805541992,28.566015317259716,27.55586839403425,27.67332733859535,960400,0.005054374428196874
1999-01-21,26.56920623779297,27.438402197826868,26.56920623779297,27.344435067012395,1150000,-0.05085137427763261
1999-01-22,26.31079864501953,26.451749352046424,26.31079864501953,26.31079864501953,944000,-0.00977343516771672
1999-01-25,26.992055892944336,27.20348191821544,26.12286001127424,26.12286001127424,924800,0.02556314674368972
1999-01-26,26.992055892944336,27.08602301528705,26.216827133616952,27.08602301528705,1096000,0.0
1999-01-27,27.55587387084961,27.83777539382505,26.992070824898722,26.992070824898722,847600,0.020673124002679802
1999-01-28,27.955228805541992,28.14316311683975,27.485393027297587,27.485393027297587,749000,0.014388538698979578
1999-01-29,27.978723526000977,28.213641439737344,27.57936307264916,27.931739943253707,577200,0.0008400880274470951
1999-02-01,28.025686264038086,28.37806287255491,27.861243846730236,27.884735620631357,560400,0.001677108971269511
1999-02-02,28.284109115600586,28.331092685560055,27.25047057649226,27.884748770945095,559600,0.009178675366163873
1999-02-03,28.401573181152344,28.82442538732335,28.072688131908233,28.213638867298567,602200,0.0041444057449278445
1999-02-04,28.04918670654297,28.51902232976814,27.955219581897932,28.16664561234926,558400,-0.012484900206319628
1999-02-05,28.378070831298828,28.730447538641116,28.002202343467058,28.049185904446027,764200,0.011657055946126958
1999-02-08,28.04918670654297,28.35457986163933,27.81426889493038,28.307596299316813,554400,-0.011657055946126964
1999-02-09,27.696815490722656,28.307601922239865,27.696815490722656,27.978716920653675,580400,-0.012642194778653892
1999-02-10,27.767297744750977,27.767297744750977,27.039052203221974,27.6968223697643,959800,0.0025415457980488753
1999-02-11,28.07268524169922,28.213635962578046,27.555865931810196,27.72030843950216,592000,0.010938059983257753
1999-02-12,27.908239364624023,28.307599692232277,27.884747580647065,28.096173636439673,383200,-0.005875085173783734
1999-02-16,28.425050735473633,28.753935620016303,27.95521518612696,28.002198741061626,675000,0.01834886156605834
1999-02-17,28.425050735473633,29.12980405949364,28.331083625604297,28.331083625604297,1282000,0.0
1999-02-18,28.56599998474121,29.059327287109276,28.425049326921766,28.425049326921766,716800,0.0049463743821367865
1999-02-19,28.96537208557129,29.20028994514608,28.331093864719364,28.331093864719364,520000,0.013883851600583422
1999-02-22,29.9520206451416,30.069479549632355,28.87139872382669,28.87139872382669,1267000,0.03349573906230845
1999-02-23,29.693614959716797,30.022499935536445,29.24727106396156,29.57615603978121,876400,-0.008664751394320323
1999-02-24,29.12981605529785,29.928536818104405,28.89489818388416,29.57616001098387,883800,-0.019169781837317077
1999-02-25,28.941890716552734,29.270775838331744,28.566022005948156,29.129825071855027,623200,-0.006472204975486478
1999-02-26,29.317750930786133,29.317750930786133,28.589505515037438,28.941882329109387,538800,0.012903115032983631
1999-03-01,28.589502334594727,29.270764099346778,28.072683064782826,29.22378052936388,622000,-0.025153567186962912
1999-03-02,28.54250717163086,28.91837557882929,28.519015396180958,28.753933150679977,460800,-0.0016451433782703117
1999-03-03,29.15331268310547,29.15331268310547,28.51903432497183,28.51903432497183,435200,0.021174093154996878
1999-03-04,29.57615852355957,29.787584597198997,29.15330637628072,29.15330637628072,783600,0.014400032506676947
1999-03-05,30.139949798583984,30.21042512936789,29.693606036952577,29.787573144664453,850400,0.01888294609779473
