Price,Close,High,Low,Open,Volume,Log_Returns
Ticker,HST,HST,HST,HST,HST,
Date,,,,,,
1999-01-04,5.781287670135498,5.805784409099525,5.413832767366752,5.413832767366752,1039785,
1999-01-05,5.634303569793701,5.732291640578716,5.487321654531536,5.732291640578716,663566,-0.02575288841756723
1999-01-06,5.511819362640381,5.560813594236764,5.438328397076561,5.5363164784385726,602787,-0.021978788235279663
1999-01-07,5.3158440589904785,5.487322345332613,5.291346942752595,5.462825610925492,708104,-0.03620295537479293
1999-01-08,5.560812473297119,5.560812473297119,5.315842892018801,5.3893334609377535,988506,0.04505241973258164
1999-01-11,5.6588029861450195,5.7567907149814435,5.511821011059514,5.560815257308596,1087387,0.017468157424200933
1999-01-12,5.487322807312012,5.634304753452243,5.487322807312012,5.634304753452243,737319,-0.030771895661162146
1999-01-13,5.41383171081543,5.462825561012787,5.3648378606180716,5.3648378606180716,537513,-0.013483381007155728
1999-01-14,5.340341567993164,5.438329283495906,5.315844830032887,5.413832545535629,589303,-0.013667491663369101
1999-01-15,5.634303569793701,5.658800682947634,5.266848781638289,5.3648372342540185,996371,0.05358393478497704
1999-01-19,5.462825775146484,5.560813861212929,5.438328658172179,5.51181962726432,461412,-0.030907352640974106
1999-01-20,5.364836692810059,5.487321100725888,5.364836692810059,5.4628243718749925,379283,-0.018100260859171005
1999-01-21,5.364836692810059,5.511818211407459,5.364836692810059,5.389333421660955,495938,0.0
1999-01-22,4.89939546585083,5.193358957066803,4.7034192959324885,5.193358957066803,1090349,-0.09075411306580013
1999-01-25,4.654425621032715,4.8993956518133945,4.654425621032715,4.8993956518133945,1239590,-0.051293309754768486
1999-01-26,4.482946395874023,4.678922565998993,4.482946395874023,4.678922565998993,915366,-0.03753800553224162
1999-01-27,4.482946395874023,4.6054315976598215,4.335964841026453,4.335964841026453,716684,0.0
1999-01-28,4.433953285217285,4.507444265837553,4.384959425414051,4.433953285217285,381530,-0.010988932348291642
1999-01-29,4.360461711883545,4.482946143101473,4.360461711883545,4.482946143101473,1379536,-0.016713626578660466
1999-02-01,4.433953285217285,4.507444265837553,4.335965565610817,4.360462686427851,482761,0.016713626578660462
1999-02-02,4.360461711883545,4.458449409590187,4.360461711883545,4.409455560736866,1088408,-0.016713626578660466
1999-02-03,4.580935478210449,4.6054322163940995,4.433953139954437,4.433953139954437,784206,0.049325281178466185
1999-02-04,4.825904846191406,4.850401582827659,4.60543192548035,4.60543192548035,1026097,0.052095019944574925
1999-02-05,4.727914333343506,4.776908163360741,4.678920503326271,4.703417227419588,366923,-0.020514089163800445
1999-02-08,4.654425621032715,4.752413327880359,4.629928885236196,4.752413327880359,401654,-0.015665647500047
1999-02-09,4.654425621032715,4.752413327880359,4.629928885236196,4.678922738660018,1014247,0.0
1999-02-10,4.654425621032715,4.678922738660018,4.605431767608892,4.654425621032715,458654,0.0
1999-02-11,4.556436061859131,4.6054298953655115,4.507441846522121,4.6054298953655115,1338676,-0.021277760871347803
1999-02-12,4.458447456359863,4.507441283749159,4.384956524360629,4.507441283749159,427600,-0.021740151088531546
1999-02-16,4.458447456359863,4.5809325975789745,4.409453628970567,4.458447456359863,842431,0.0
1999-02-17,4.507441997528076,4.556436214506465,4.311466656937091,4.38495721874339,678991,0.010929206546450255
1999-02-18,4.556436061859131,4.6054298953655115,4.262472297159588,4.45844801301574,1222940,0.010810944542081279
1999-02-19,4.580935478210449,4.727917052804818,4.409456401770786,4.556438358195977,1149494,0.0053624775906201995
1999-02-22,4.727914333343506,4.727914333343506,4.556435737367884,4.605429567385118,1063586,0.031580930780774424
1999-02-23,4.654425621032715,4.72791659208384,4.605431767608892,4.7034194744565365,732722,-0.015665647500047
1999-02-24,4.482946395874023,4.678922565998993,4.482946395874023,4.654425449275679,678582,-0.03753800553224162
1999-02-25,4.335965156555176,4.507443840604585,4.3114684198800015,4.507443840604585,508401,-0.03333627964694031
1999-02-26,4.237976551055908,4.335964631380625,4.237976551055908,4.335964631380625,651513,-0.02285830144569437
1999-03-01,4.384958267211914,4.384958267211914,4.213479612277957,4.213479612277957,592776,0.03409418179985493
1999-03-02,4.311466693878174,4.384957256314147,4.286969203348441,4.360460529445705,651002,-0.01690196217896957
1999-03-03,4.286969184875488,4.458448181368894,4.262472458112605,4.286969184875488,699012,-0.005698146879729083
1999-03-04,4.286969184875488,4.360460510656071,4.262472458112605,4.262472458112605,900452,0.0
1999-03-05,4.2624735832214355,4.360461661629521,4.188982619873058,4.360461661629521,729453,-0.005730354444974844
1999-03-08,4.311466693878174,4.433951091881678,4.18898153221338,4.18898153221338,550691,0.01142850132470391
1999-03-09,4.360461711883545,4.384958445394831,4.2869703658574405,4.360461711883545,422697,0.011299802544797208
1999-03-10,4.311466693878174,4.360460529445705,4.286969203348441,4.360460529445705,944990,-0.01129980254479719
1999-03-11,4.311466693878174,4.335963420746617,4.262472476479998,4.262472476479998,281628,0.0
1999-03-12,4.507441997528076,4.556436214506465,4.4094543272325835,4.482944889038882,882780,0.04445166159056187
1999-03-15,4.507441997528076,4.580933322995659,4.38495721874339,4.580933322995659,662749,0.0
1999-03-16,4.433953285217285,4.556438507471621,4.384959425414051,4.507444265837553,777157,-0.016438232467104213
1999-03-17,4.482946395874023,4.531940629320651,4.45844966098148,4.482946395874023,571019,0.010988932348291652
1999-03-18,4.335965156555176,4.482946722098614,4.3114684198800015,4.45844998542344,301751,-0.03333627964694031
1999-03-19,4.409454345703125,4.409454345703125,4.311466674997177,4.36046051035015,687878,0.01680672241511182
1999-03-22,4.237976551055908,4.482946179121573,4.2134798173477925,4.458449445413457,274579,-0.03966502386080624
1999-03-23,4.21347713470459,4.286967670869618,4.21347713470459,4.286967670869618,1603244,-0.0057976972690660855
1999-03-24,4.188982963562012,4.213480080631608,4.09099525894518,4.188982963562012,858060,-0.005830254530133225
1999-03-25,4.311466693878174,4.335963420746617,4.18898153221338,4.18898153221338,661217,0.028820171420084806
1999-03-26,4.360461711883545,4.360461711883545,4.213479783492833,4.311467863030224,379181,0.011299802544797208
1999-03-29,4.594162940979004,4.644099782337769,4.394417132251437,4.394417132251437,650696,0.052208622877545866
1999-03-30,4.519260406494141,4.594165318113058,4.494292362072552,4.569196884514394,289595,-0.016438218278796757
1999-03-31,4.444354057312012,4.54422697230226,4.419385633975992,4.51925854896624,558965,-0.016713814107855954
1999-04-01,4.444354057312012,4.54422697230226,4.419385633975992,4.494290514807136,408191,0.0
1999-04-05,4.419387340545654,4.519260294102369,4.319513997811875,4.419387340545654,527911,-0.005633463720144276
1999-04-06,4.494291305541992,4.54422777182304,4.319513089792846,4.419386411531927,564583,0.016806916909251728
1999-04-07,4.469323635101318,4.619133448505429,4.419387160358965,4.49429206706102,495019,-0.00557090753644284
1999-04-08,4.519260406494141,4.519260406494141,4.419387450453636,4.469323928473888,355891,0.011111268455191323
1999-04-09,4.619132995605469,4.644101425117048,4.519259666736161,4.644101425117048,588078,0.02185867061985584
1999-04-12,4.469323635101318,4.64410188046513,4.469323635101318,4.544228541803373,396751,-0.032969939075047035
1999-04-13,4.519260406494141,4.544228840092805,4.444355884052299,4.519260406494141,450073,0.011111268455191323
1999-04-14,4.594162940979004,4.644099782337769,4.469321615935837,4.4942900366152205,1550535,0.01643821827879664
1999-04-15,4.818877220153809,4.918750506660069,4.64409945523891,4.64409945523891,938043,0.04775438719776208
1999-04-16,5.068561553955078,5.2183713394108295,4.868815303073069,4.868815303073069,1872818,0.05051610112860528
1999-04-19,5.268309116363525,5.318245594221288,5.043594771415055,5.068562815755399,1135193,0.03865240010559732
1999-04-20,5.193404674530029,5.268309197887236,5.118499372818662,5.243341153160527,341181,-0.014319971532061115
1999-04-21,5.118496894836426,5.193402160284428,5.093528862197316,5.193402160284428,257316,-0.014528668030161479
1999-04-22,5.168434143066406,5.193402566836998,5.093529260931553,5.168434143066406,152510,0.009708948240781931
1999-04-23,5.118496894836426,5.168433738468427,5.018623985926205,5.118496894836426,242096,-0.009708948240782021
1999-04-26,5.218371391296387,5.218371391296387,5.093530031900972,5.143466887000723,554266,0.019324538487255946
1999-04-27,5.143466949462891,5.193403415992087,5.093530093756708,5.193403415992087,494406,-0.014458003331581492
1999-04-28,5.118496894836426,5.218370192923538,5.018623985926205,5.143465705829318,578680,-0.004866535155674408
1999-04-29,5.243340969085693,5.293277445963102,5.118499193126574,5.118499193126574,625464,0.024098063956766634
1999-04-30,5.318243503570557,5.318243503570557,5.193402552590819,5.268307045343278,481842,0.01418419565487815
1999-05-03,5.193404674530029,5.343214110421523,5.193404674530029,5.343214110421523,741915,-0.023753591581483473
1999-05-04,5.243340969085693,5.268309012935864,5.218372536058457,5.268309012935864,953775,0.009569395926605325
1999-05-05,5.193404674530029,5.243341153160527,5.143468195899531,5.243341153160527,588486,-0.009569395926605228
1999-05-06,5.143466949462891,5.193403415992087,5.118498132432814,5.193403415992087,1011694,-0.00966213287448701
1999-05-07,5.143466949462891,5.168434988138996,5.118498132432814,5.143466949462891,279176,0.0
1999-05-10,5.143466949462891,5.143466949462891,5.04359362722751,5.093530093756708,453342,0.0
1999-05-11,5.168434143066406,5.168434143066406,5.018624378796701,5.1184972955252235,719647,0.004842413085107541
1999-05-12,5.143466949462891,5.243339882521284,5.093530093756708,5.168434988138996,795033,-0.0048424130851076296
1999-05-13,5.118496894836426,5.168433738468427,5.093528862197316,5.168433738468427,1201386,-0.004866535155674408
1999-05-14,5.143466949462891,5.193403415992087,5.068561665903617,5.093530093756708,700647,0.004866535155674351
1999-05-17,5.168434143066406,5.168434143066406,5.093529260931553,5.1184972955252235,429541,0.004842413085107541
1999-05-18,5.068561553955078,5.193403301286189,5.0435935158304375,5.143466835859931,655701,-0.019512708784156917
1999-05-19,4.99365758895874,5.118498571399712,4.94372072896993,5.118498571399712,763980,-0.014888435157843006
1999-05-20,5.168434143066406,5.193402566836998,5.043592802567292,5.093529260931553,810765,0.034401143941999945
1999-05-21,5.118496894836426,5.143465705829318,5.093528862197316,5.143465705829318,335869,-0.009708948240782021
1999-05-24,5.143466949462891,5.143466949462891,5.04359362722751,5.143466949462891,284283,0.004866535155674351
1999-05-25,5.068561553955078,5.168434873984571,5.01862508852882,5.168434873984571,439041,-0.014670295699049308
1999-05-26,4.8937835693359375,5.093529813644937,4.843846716375965,5.093529813644937,422697,-0.03509131981127006
1999-05-27,4.968687534332275,4.968687534332275,4.893782658018031,4.91875107984841,537309,0.015189987266900686
1999-05-28,4.99365758895874,5.068562100587919,4.99365758895874,4.99365758895874,331681,0.00501289738652643
1999-06-01,5.093530654907227,5.093530654907227,4.968689280242058,5.043594182876565,522804,0.019802610445257624
1999-06-02,5.143466949462891,5.143466949462891,5.018625199374419,5.093530093756708,706878,0.009756120411634593
1999-06-03,5.143466949462891,5.218371454668193,5.068561665903617,5.143466949462891,297257,0.0
1999-06-04,5.118496894836426,5.168433738468427,5.068560440381315,5.093528862197316,294601,-0.004866535155674408
1999-06-07,5.093530654907227,5.093530654907227,5.068562224303381,5.093530654907227,338219,-0.0048895852559601915
1999-06-08,5.043593883514404,5.09353035258109,5.043593883514404,5.068561923459245,299504,-0.00985233537253547
1999-06-09,4.968687534332275,5.068560443300007,4.943719112501897,5.04359241064652,559986,-0.014963172459248655
1999-06-10,4.99365758895874,5.018625629776127,4.968689158964335,4.968689158964335,515960,0.00501289738652643
1999-06-11,4.99365758895874,5.043594059770533,4.9187526881525425,4.99365758895874,568873,0.0
1999-06-14,4.943720817565918,5.01862571971448,4.893784345859219,5.01862571971448,326063,-0.010050375399268332
1999-06-15,4.8937835693359375,4.9686884595989325,4.7689422152899335,4.943720033118947,788496,-0.010152509254158717
1999-06-16,4.8937835693359375,4.993656886078919,4.868815142855951,4.943720033118947,580621,0.0
1999-06-17,4.968687534332275,5.018623988816142,4.868814236187652,4.868814236187652,831910,0.015189987266900686
1999-06-18,4.84384822845459,4.993658444923012,4.793911749083173,4.94372157637451,536390,-0.025446234297990093
1999-06-21,4.818877220153809,4.893782087739292,4.768940771489102,4.8688136688185155,1611110,-0.005168534286245681
1999-06-22,4.868814945220947,5.0186247196658575,4.868814945220947,4.993656683376338,731905,0.010309610695563052
1999-06-23,4.818877220153809,4.918750506660069,4.818877220153809,4.893782087739292,505949,-0.010309610695562974
1999-06-24,4.7439751625061035,4.868816552701989,4.719007117973172,4.843848118991981,596250,-0.015665532928235724
1999-06-25,4.694038391113281,4.768943298388302,4.694038391113281,4.743974866237611,347004,-0.010582149963962489
1999-06-28,4.703187942504883,4.855723849060927,4.703187942504883,4.830301065881947,273149,0.0019472882652778727
1999-06-29,4.8303022384643555,4.8303022384643555,4.703189084229875,4.754034662930875,707900,0.02666847653453886
1999-06-30,4.8303022384643555,4.881147420906346,4.728611873580375,4.804879845372866,505643,0.0
1999-07-01,4.8557257652282715,4.957416145555434,4.75403538490111,4.779457781853365,301547,0.005249537816446289
1999-07-02,4.8557257652282715,4.881148162180526,4.779457781853365,4.804880575064691,218499,0.0
1999-07-06,4.754038333892822,4.855728777299887,4.626924685245017,4.855728777299887,419939,-0.021164146366197793
1999-07-07,4.677766799926758,4.728612384117436,4.626921611995133,4.728612384117436,808926,-0.016173615868043924
1999-07-08,4.576076030731201,4.728611977674045,4.576076030731201,4.677766397853751,751722,-0.021978947493545595
1999-07-09,4.550654411315918,4.6777676010439855,4.474386814486374,4.6523448045947235,429336,-0.005570819763175037
1999-07-12,4.398118495941162,4.601499682032003,4.398118495941162,4.601499682032003,890646,-0.03409421437142416
1999-07-13,4.347272872924805,4.398118065405452,4.27100488607429,4.372695667294672,866436,-0.011628112176161654
1999-07-14,4.321849346160889,4.372694525363291,4.2710037706995,4.347271737632597,1725620,-0.005865322695056243
1999-07-15,4.372694492340088,4.372694492340088,4.27100373844428,4.321849313521676,1558707,0.011696007690010642
1999-07-16,4.372694492340088,4.448962062438215,4.347271704801391,4.372694492340088,687572,0.0
1999-07-19,4.347272872924805,4.398118065405452,4.347272872924805,4.398118065405452,512691,-0.0058306849949542215
1999-07-20,4.347272872924805,4.474386448515055,4.347272872924805,4.372695667294672,760711,0.0
