Price,Close,High,Low,Open,Volume,Log_Returns
Ticker,VTR,VTR,VTR,VTR,VTR,
Date,,,,,,
1999-01-04,3.4143803119659424,3.4143803119659424,3.311949014384208,3.311949014384208,144315,
1999-01-05,3.516813039779663,3.5509568933502167,3.414381479068003,3.414381479068003,120234,0.029559177142050756
1999-01-06,3.5509555339813232,3.5850993744810076,3.516811693481639,3.516811693481639,129779,0.009661538696914091
1999-01-07,3.499739646911621,3.568027327671736,3.4143801600198853,3.5509555215401143,102720,-0.014528152638971854
1999-01-08,3.4485254287719727,3.499741096497074,3.3973095329299627,3.4655972419747036,143352,-0.014741851405275282
1999-01-11,3.533884286880493,3.5509563249917067,3.41438093256946,3.431452742563808,138886,0.024450902816657214
1999-01-12,3.533884286880493,3.5851001730972687,3.533884286880493,3.5851001730972687,57271,0.0
1999-01-13,3.568028211593628,3.6021718323154066,3.4826687035554396,3.516812552394089,42384,0.009615490980032839
1999-01-14,3.6363143920898438,3.75581770660306,3.6192425877808656,3.75581770660306,133194,0.018957517525293573
1999-01-15,3.6533854007720947,3.6704574294799515,3.6192417995898616,3.6192417995898616,126801,0.0046836057377811656
1999-01-19,3.5509555339813232,3.619242986863877,3.5338834996730735,3.619242986863877,148869,-0.02843751301551769
1999-01-20,3.499739646911621,3.585099361920171,3.4826678407799996,3.5509555215401143,69706,-0.014528152638971854
1999-01-21,3.4143803119659424,3.516811837664501,3.3802364700664227,3.516811837664501,157976,-0.024692563199993047
1999-01-22,3.4485254287719727,3.5168131378167136,3.414381574249602,3.431453387452333,78901,0.009950711794717895
1999-01-25,3.4143803119659424,3.58509952146354,3.4143803119659424,3.58509952146354,146242,-0.009950711794717853
1999-01-26,3.2436628341674805,3.2778066918942,2.9192965279390393,3.209518976440761,748198,-0.05129282029382427
1999-01-27,3.141988754272461,3.300853662949782,3.141988754272461,3.21259532793724,174877,-0.03184723497319694
1999-01-28,3.2125935554504395,3.300851841768167,3.14198702074146,3.1772902880959495,127940,0.02222261145164074
1999-01-29,3.2302446365356445,3.2655478965619995,3.1772896285646324,3.2655478965619995,248173,0.005479301115552007
1999-02-01,3.0360772609710693,3.194941587801459,3.0184255118590433,3.194941587801459,280399,-0.06199156574477433
1999-02-02,2.9654736518859863,3.03608024602815,2.9125185883477607,3.018428479561006,104996,-0.023529540110899343
1999-02-03,2.8419106006622314,2.965472197753648,2.824259314576885,2.965472197753648,338370,-0.0425601946838331
1999-02-04,2.824258804321289,2.8772133605993595,2.824258804321289,2.824258804321289,338370,-0.006230612670961539
1999-02-05,2.683044672012329,2.8242577108665796,2.6653931600870258,2.788954451153017,681908,-0.05129373869347031
1999-02-08,2.524181365966797,2.683045744378703,2.4712263372997776,2.683045744378703,315515,-0.06103542266699347
1999-02-09,2.418272018432617,2.541833147236568,2.4006202601298408,2.541833147236568,917646,-0.04286355551189786
1999-02-10,2.418272018432617,2.418272018432617,2.3829687376901614,2.4006202601298408,238103,0.0
1999-02-11,2.3476650714874268,2.4182716213795348,2.2594070020538206,2.4182716213795348,128115,-0.029631995528615934
1999-02-12,2.153496742248535,2.241754548326123,2.1181934782997094,2.224103270146187,484612,-0.08632833488030646
1999-02-16,2.118194103240967,2.171148896856227,2.118194103240967,2.171148896856227,127765,-0.016529025170496876
1999-02-17,2.082890748977661,2.171148813571906,2.047587475967354,2.135845540561599,133106,-0.016807175548997053
1999-02-18,2.0652389526367188,2.082890706715236,2.047587434421242,2.082890706715236,178030,-0.00851077673975784
1999-02-19,2.3476650714874268,2.3476650714874268,2.0475875882405545,2.0475875882405545,256405,0.1281753123395584
1999-02-22,2.3123629093170166,2.3476662012520317,2.188801741339221,2.3476662012520317,143702,-0.015151341430938351
1999-02-23,2.3123629093170166,2.3300146732161098,2.2594080893460795,2.3123629093170166,83980,0.0
1999-02-24,2.259406566619873,2.3300131029046547,2.259406566619873,2.312361350901953,184685,-0.023167708527581207
1999-02-25,2.294710874557495,2.294710874557495,2.2594075904182365,2.2594075904182365,97816,0.01550465732923713
1999-02-26,2.2770588397979736,2.3300138775486707,2.2241042737734587,2.3300138775486707,712382,-0.007722227313427456
1999-03-01,2.241755247116089,2.2770585220694946,2.1888006884805677,2.2770585220694946,77587,-0.015625476196691173
1999-03-02,2.2770588397979736,2.2947105976692366,2.2241042737734587,2.2241042737734587,167084,0.01562547619669105
1999-03-03,2.224104166030884,2.2594072083370373,2.2064524090147275,2.2594072083370373,93525,-0.023530415142282327
1999-03-04,2.1711480617523193,2.2417543474605246,2.1534965492910088,2.2241030708621774,85994,-0.024098124171163787
1999-03-05,2.3123629093170166,2.3300146732161098,2.1358466855051126,2.1534984494042058,188888,0.06301381782521732
1999-03-08,2.294710874557495,2.294710874557495,2.2241045421420975,2.294710874557495,188013,-0.007663051198343995
1999-03-09,2.241755247116089,2.2770585220694946,2.206452208025741,2.2594070025243207,81790,-0.023347703510118525
1999-03-10,2.224104166030884,2.241755451320881,2.188800887861651,2.224104166030884,110251,-0.007904938945591106
1999-03-11,1.7828139066696167,2.2241046200794305,1.6239493583391225,2.2064528594596866,2305981,-0.2211612500104239
1999-03-12,1.4297806024551392,1.8181163193255871,1.306219398812052,1.7828130508952724,2381291,-0.22067195488071242
1999-03-15,1.4121294021606445,1.447432557610882,1.3591746100195263,1.4121294021606445,284515,-0.01242222818283958
1999-03-16,1.4121294021606445,1.447432557610882,1.3062195820153604,1.4121294021606445,354308,0.0
1999-03-17,1.535690188407898,1.5886450834899757,1.4121290024126976,1.4121290024126976,290645,0.08388113466434038
1999-03-18,1.4827368259429932,1.535691653618013,1.4474335288719113,1.535691653618013,191516,-0.035090327309545824
1999-03-19,1.465084433555603,1.465084433555603,1.3768264644470882,1.412129746435736,329876,-0.011976712181812038
1999-03-22,1.3944778442382812,1.465084283029771,1.376826322989064,1.4474327617805538,99655,-0.04939283463649882
1999-03-23,1.3944778442382812,1.4121296013505793,1.376826322989064,1.3944778442382812,63138,0.0
1999-03-24,1.3768267631530762,1.4121300528008605,1.3768267631530762,1.3768267631530762,96064,-0.012738635607503273
1999-03-25,1.3944778442382812,1.4121296013505793,1.359174801739847,1.376826322989064,51404,0.012738635607503176
1999-03-26,1.4474327564239502,1.4474327564239502,1.3768263178937579,1.412129596124624,192304,0.03727143441301221
1999-03-29,1.4474327564239502,1.4827360346548162,1.3768263178937579,1.3768263178937579,81265,0.0
1999-03-30,1.4827368259429932,1.4827368259429932,1.4474335288719113,1.4474335288719113,73909,0.024098112405298636
1999-03-31,1.6945555210113525,1.6945555210113525,1.48273597769484,1.5180392545695147,183196,0.1335308901359934
1999-04-01,1.3062199354171753,1.4474329492183113,1.2179619639473542,1.4474329492183113,999787,-0.260283056434882
1999-04-05,1.2356131076812744,1.323871287885525,1.2003098355995743,1.3062195339131555,149394,-0.05557013015826871
1999-04-06,1.200310468673706,1.2356137593752556,1.1297038872706069,1.200310468673706,244233,-0.0289870431338159
1999-04-07,1.0414453744888306,1.16500659416186,0.9884906418706539,1.16500659416186,1696406,-0.14197071576459952
1999-04-08,0.9708393216133118,1.0414458402448534,0.9002328029817702,1.0237943137770964,3452272,-0.07020383307078347
1999-04-09,1.023794174194336,1.0414456982555071,0.9531876651891936,0.9531876651891936,375588,0.05310980626033881
