Price,Close,High,Low,Open,Volume,Log_Returns
Ticker,APH,APH,APH,APH,APH,
Date,,,,,,
1999-01-04,0.403499960899353,0.41030963948647176,0.403499960899353,0.41030963948647176,710400,
1999-01-05,0.40179744362831116,0.4034998693836091,0.40094578911546347,0.4034998693836091,1331200,-0.004228300744571493
1999-01-06,0.4094589054584503,0.4137145035869289,0.40094591668158697,0.40179757146539957,1702400,0.018888455224893207
1999-01-07,0.4120120406150818,0.4145660953289044,0.40860718853895384,0.41286366929084045,7136000,0.006216028429767662
1999-01-08,0.41882243752479553,0.4205248629996584,0.4137143038084918,0.41541761255360654,748800,0.016394479596534877
1999-01-11,0.42478135228157043,0.4273345489184733,0.4239297238676252,0.42563214938231797,704000,0.014127518009031979
1999-01-12,0.4230789542198181,0.42903785919860804,0.4230789542198181,0.4281862048031574,467200,-0.004015756691237375
1999-01-13,0.43584755063056946,0.43584755063056946,0.41967326064600385,0.41967326064600385,614400,0.029733713057890295
1999-01-14,0.44350895285606384,0.4494678590044966,0.43669924943692,0.4392524725624171,256000,0.01742546068042781
1999-01-15,0.45542681217193604,0.45627844084393443,0.4426582012861073,0.4426582012861073,313600,0.026517039618692253
1999-01-19,0.46223655343055725,0.46223655343055725,0.45627847750169054,0.45627847750169054,224000,0.01484175246875838
1999-01-20,0.46989864110946655,0.47074943839687283,0.46308810624331603,0.465642160732295,422400,0.01644023377636617
1999-01-21,0.45542681217193604,0.46649299702721764,0.45542681217193604,0.46649299702721764,435200,-0.03128198624512451
1999-01-22,0.45117029547691345,0.4545751472666136,0.45117029547691345,0.4545751472666136,217600,-0.009390164463710545
1999-01-25,0.43244293332099915,0.4511704561469456,0.43244293332099915,0.4511704561469456,768000,-0.04239449193633777
1999-01-26,0.4418066143989563,0.4426582431514994,0.4332936521276383,0.4332936521276383,467200,0.021421890764221074
1999-01-27,0.4375501275062561,0.4452114609242274,0.4375501275062561,0.4452114609242274,403200,-0.009680985960525954
1999-01-28,0.4384016692638397,0.4384016692638397,0.43755004069147446,0.43755004069147446,192000,0.001944266862563598
1999-01-29,0.44350895285606384,0.44350895285606384,0.4358476208528452,0.43755004670763115,780800,0.011582445115097336
1999-02-01,0.4401041269302368,0.4426581815187284,0.43925249829626883,0.4426581815187284,89600,-0.0077066373402389695
1999-02-02,0.43074044585227966,0.4366993270816533,0.42733471026672215,0.4366993270816533,614400,-0.021505656128417427
1999-02-03,0.42903783917427063,0.4315910357009068,0.428186184818569,0.4307402646154395,1030400,-0.0039605766585983195
1999-02-04,0.42478135228157043,0.42903785770343855,0.42222729835293243,0.42903785770343855,1798400,-0.00997054691982601
1999-02-05,0.42478135228157043,0.4264837777962632,0.4239297238676252,0.42478135228157043,582400,0.0
1999-02-08,0.4409547746181488,0.4409547746181488,0.43244264773401797,0.43244264773401797,934400,0.037367746979812634
1999-02-09,0.45202186703681946,0.45627834689347746,0.44095485314685307,0.44095485314685307,467200,0.02478823876031941
1999-02-10,0.44946786761283875,0.4520219221006156,0.44946786761283875,0.4520219221006156,524800,-0.005666190437840564
1999-02-11,0.44691380858421326,0.4503194916377723,0.44691380858421326,0.4494678630460397,985600,-0.005698612562466355
1999-02-12,0.45457521080970764,0.464790598920156,0.44861630368807104,0.44861630368807104,1625600,0.016997626194793662
1999-02-16,0.47585657238960266,0.47841062610745516,0.47500577535907124,0.47841062610745516,1216000,0.04575311006007481
1999-02-17,0.500544011592865,0.502246437623461,0.47926243924024037,0.47926243924024037,1318400,0.05057903982303873
1999-02-18,0.5039488077163696,0.5226763232876447,0.5005439560331119,0.517569045762758,2041600,0.006779160781577168
1999-02-19,0.5039488077163696,0.5073536593996274,0.5022463818747408,0.5048004362938627,620800,0.0
1999-02-22,0.5030971765518188,0.5073536567906818,0.5030971765518188,0.5073536567906818,1273600,-0.001691345541063517
1999-02-23,0.5030971765518188,0.5243795777461334,0.5030971765518188,0.5039488051249327,1401600,0.0
1999-02-24,0.4843696653842926,0.5022463837584807,0.4835188681169658,0.5022463837584807,1049600,-0.03793495873339753
1999-02-25,0.4843696653842926,0.490328571509022,0.48181561095559133,0.4877745170803207,492800,0.0
1999-02-26,0.487774521112442,0.487774521112442,0.48351887211390837,0.48351887211390837,582400,0.007004865529059284
1999-03-01,0.4920307695865631,0.4920307695865631,0.49032834452663426,0.4911799727130865,320000,0.008688002171010662
1999-03-02,0.4852212071418762,0.4945849632871291,0.4852212071418762,0.4928825377437387,332800,-0.01393637019034745
1999-03-03,0.47670820355415344,0.48522116178861713,0.47670820355415344,0.48522116178861713,921600,-0.01770031304377118
1999-03-04,0.47585657238960266,0.47585657238960266,0.47500577535907124,0.47500577535907124,377600,-0.0017880807961060121
1999-03-05,0.48266732692718506,0.482667326927185,0.4767084197235463,0.4767084197235463,352000,0.014211161903040774
1999-03-08,0.49373334646224976,0.4971390289422805,0.48351879296185135,0.48351879296185135,358400,0.022667934742776293
1999-03-09,0.4954358637332916,0.501394770034589,0.4954358637332916,0.49713912094513524,179200,0.0034423209591820845
1999-03-10,0.500544011592865,0.503948863654057,0.49628753085965016,0.49628753085965016,665600,0.010257622218039629
1999-03-11,0.500544011592865,0.502246437623461,0.49969238292084217,0.502246437623461,236800,0.0
1999-03-12,0.49884146451950073,0.5056511669895257,0.49713903890199446,0.500543890137007,1273600,-0.0034071912412665835
1999-03-15,0.5039488077163696,0.5039488077163696,0.49543584719486794,0.49543584719486794,640000,0.010186352022843766
1999-03-16,0.5056514143943787,0.5073538408448472,0.5039489879439101,0.5039489879439101,467200,0.003372836603629258
1999-03-17,0.500544011592865,0.5090561417458451,0.500544011592865,0.5048004923260798,755200,-0.010151997385206394
1999-03-18,0.500544011592865,0.5013948089514382,0.500544011592865,0.5013948089514382,64000,0.0
1999-03-19,0.4869237542152405,0.497139141338425,0.4869237542152405,0.497139141338425,550400,-0.02758798150059049
1999-03-22,0.48096469044685364,0.4843695412704297,0.48011306208438587,0.48351874422110935,800000,-0.01231368986227125
1999-03-23,0.4801132380962372,0.4801132380962372,0.47926244073501045,0.47926244073501045,268800,-0.0017718699974102138
