Price,Close,High,Low,Open,Volume,Log_Returns
Ticker,MKC,MKC,MKC,MKC,MKC,
Date,,,,,,
1999-01-04,4.94758415222168,4.9839634474586045,4.856635914129369,4.929394504603218,1161200,
1999-01-05,4.883919715881348,4.947583473816486,4.838445603070535,4.89301453844351,968000,-0.012951289465562267
1999-01-06,4.893017292022705,4.902112119703045,4.838448325940667,4.874827636662026,617200,0.001861028409968202
1999-01-07,4.847541809082031,4.893015934870793,4.838446983924279,4.856636634239783,426800,-0.009337413361013196
1999-01-08,4.847541809082031,4.911205585186298,4.820257333608774,4.820257333608774,805200,0.0
1999-01-11,4.802067756652832,4.893016009619742,4.747498804872686,4.893016009619742,1038400,-0.009425125182921608
1999-01-12,4.756595611572266,4.802069756998387,4.711121466146144,4.783880098827938,487200,-0.009514403082214556
1999-01-13,4.692929744720459,4.856636596280475,4.601981493853783,4.7474986952404645,971200,-0.013475138235112044
1999-01-14,4.4655609130859375,4.656552316700611,4.456466084342382,4.656552316700611,1366000,-0.04966223560260904
1999-01-15,4.601982593536377,4.601982593536377,4.438275702857217,4.4928446664169375,844400,0.030092378366983
1999-01-19,4.529223442077637,4.638361356344568,4.420085527810706,4.583792399211102,1593600,-0.01593671002672718
1999-01-20,4.520127296447754,4.547411767050054,4.5064853386985915,4.511032472913653,1841200,-0.002010342831480128
1999-01-21,4.365516662597656,4.529223537445068,4.365516662597656,4.511033884684245,1562800,-0.03480360923521363
1999-01-22,4.310946941375732,4.365515890000742,4.2199986936673834,4.365515890000742,1120400,-0.012578959184075549
1999-01-25,4.401893138885498,4.401893138885498,4.329134574606399,4.365513856745949,471200,0.020877119267834834
1999-01-26,4.401893138885498,4.401893138885498,4.329134574606399,4.365513856745949,617200,0.0
1999-01-27,4.320043087005615,4.401896534969932,4.320043087005615,4.401896534969932,419600,-0.01876933117686378
1999-01-28,4.392800331115723,4.420084805222031,4.320041733498899,4.320041733498899,1106800,0.01670153630926754
1999-01-29,4.292759418487549,4.410992199081485,4.274569759934635,4.374612881975659,918400,-0.023037165104868498
1999-02-01,4.247283935546875,4.292758067619111,4.201809803474639,4.274568414790217,841200,-0.010650042602042987
1999-02-02,4.274569034576416,4.292758690042699,4.220000068177568,4.238189723643851,712800,0.006403582029062227
1999-02-03,4.347324848175049,4.4109886011817965,4.229092164019661,4.283661095168301,1403200,0.01687739181179453
1999-02-04,4.3564229011535645,4.374612558360886,4.320043586738921,4.3382332439462425,986000,0.0020906066109067025
1999-02-05,4.3837056159973145,4.438274565574044,4.3564211412089495,4.365515966138404,2282800,0.006243112651135196
1999-02-08,4.410991668701172,4.4655606377985055,4.347327871420949,4.365517527786727,706800,0.006205134610472802
1999-02-09,4.347324848175049,4.438273066756117,4.347324848175049,4.392798957465583,1288800,-0.014538853872514567
1999-02-10,4.138145446777344,4.365516075721154,4.129050621619592,4.347326425405649,1757200,-0.04931295073570742
1999-02-11,4.247283935546875,4.274568414790217,4.119956365744613,4.1563356714024025,4424400,0.026031976894850473
1999-02-12,4.174527168273926,4.238190981297711,4.138147846546048,4.201811659569834,633600,-0.01727860587136928
1999-02-16,4.274569034576416,4.310948345508981,4.183620757245003,4.183620757245003,662800,0.023682187900431594
1999-02-17,4.256378650665283,4.292757955371824,4.229094172135378,4.2836631291951885,1040800,-0.004264569928371232
1999-02-18,4.265472412109375,4.292756883828624,4.229093116483709,4.274567236015791,536800,0.0021342229121054466
1999-02-19,4.229093551635742,4.274567675846879,4.219998726793515,4.265472851004652,1593600,-0.008565259964047237
1999-02-22,4.338232517242432,4.347327344322604,4.229094592280358,4.229094592280358,1091200,0.025479331368960113
1999-02-23,4.21999979019165,4.347327370068123,4.183620481655516,4.301853234397955,882000,-0.027631932739937515
1999-02-24,4.183621406555176,4.238190381423287,4.165431748265806,4.238190381423287,2316400,-0.00865784166676165
1999-02-25,4.0744805335998535,4.201808050274849,4.0744805335998535,4.183618405035564,782000,-0.02643397451373606
1999-02-26,4.165429592132568,4.165429592132568,4.074481347762862,4.0926709966368024,649600,0.022076151519255405
1999-03-01,4.201808452606201,4.2109032760966905,4.147239511663264,4.147239511663264,1003200,0.008695602899452617
1999-03-02,4.056290626525879,4.229092245144694,4.056290626525879,4.183618134981848,746000,-0.035246099363905624
1999-03-03,4.0744805335998535,4.129049469317709,4.047196065740926,4.110859824078424,2500000,0.004474344945197467
1999-03-04,4.0744805335998535,4.129049469317709,4.038101243121283,4.0744805335998535,763200,0.0
1999-03-05,4.0744805335998535,4.129049469317709,4.001721952642714,4.129049469317709,2202800,0.0
1999-03-08,4.0744805335998535,4.101765001458781,4.056290888360569,4.092670178839139,648000,0.0
