Price,Close,High,Low,Open,Volume,Log_Returns
Ticker,BK,BK,BK,BK,BK,
Date,,,,,,
1999-01-04,22.795658111572266,23.443876998110177,22.687621630482614,23.191791875567656,1897932,
1999-01-05,22.435531616210938,22.687614586894806,21.967373676833237,22.651602437711908,1315760,-0.01592414913361275
1999-01-06,22.039409637451172,22.39953131984017,21.57125145034548,22.183458310406774,3315296,-0.017813737022613744
1999-01-07,21.49921989440918,21.82332929972303,21.175112562692156,21.751304987431062,2767464,-0.024815547472028642
1999-01-08,21.823333740234375,22.00339455760224,21.391189852148756,21.89535806718152,1748781,0.014963101935749672
1999-01-11,20.995046615600586,21.46320245669997,20.742961584610594,21.31915594115915,2147839,-0.03869321797727561
1999-01-12,20.490890502929688,20.959048736327198,20.38285398753026,20.959048736327198,1343024,-0.024306112778928118
1999-01-13,20.887012481689453,21.139097540533964,18.798311855599472,19.014382689583933,2918974,0.019147131780809606
1999-01-14,19.734630584716797,20.7429689953233,19.518557623816033,20.7429689953233,2035008,-0.05675256330321552
1999-01-15,21.355175018310547,21.53523581316265,19.59058130235693,19.59058130235693,2835955,0.07891910976792652
1999-01-19,20.23879051208496,21.53522774958664,19.950695421791917,21.391179167642008,2166141,-0.05369301459376522
1999-01-20,20.247480392456055,20.898291251007315,20.211324117986802,20.898291251007315,2702086,0.0004292754215386843
1999-01-21,20.753665924072266,20.753665924072266,19.741292332002068,19.813604880142456,2813596,0.024692541364635057
1999-01-22,20.78981590270996,20.82597216583156,20.247474037780595,20.753659639588363,2529538,0.0017403446303647266
1999-01-25,20.392107009887695,20.78982397679081,20.2113256240702,20.64519886813681,1469723,-0.01931533204153516
1999-01-26,19.813602447509766,20.428256949343087,19.596664829723316,20.392102761606964,3089069,-0.02877922057289888
1999-01-27,19.126632690429688,19.777445522213167,19.054320153564856,19.66897671691592,2070480,-0.035286948624706285
1999-01-28,19.922073364257812,20.283634016928527,19.271260442039207,19.379729262408976,2401613,0.040746585788057316
1999-01-29,20.536724090576172,20.536724090576172,20.03053843874028,20.319786490405882,2008593,0.030386371228380678
1999-02-01,19.813602447509766,20.68135083676061,19.77744617787869,20.53672575823631,1194722,-0.03584600839173177
1999-02-02,19.379728317260742,19.84975984927299,19.162790687101243,19.66897849080674,1294345,-0.022141106480614008
1999-02-03,20.139009475708008,20.319790847951516,19.307417245283098,19.415886068629202,1682271,0.03843111649277133
1999-02-04,19.126632690429688,20.175164474969737,19.018165967027326,20.175164474969737,2214254,-0.05157695863686363
1999-02-05,19.090476989746094,19.307414606792292,18.801228915579447,19.090476989746097,1626893,-0.0018921217105632878
1999-02-08,19.018159866333008,19.343564095945858,18.403503500152997,19.235095325443503,1780196,-0.003795318656686987
1999-02-09,18.94585418701172,19.30741480388462,18.656604027997428,19.018166726765294,2387934,-0.003809173953424294
1999-02-10,20.102861404418945,20.102861404418945,19.05432912613148,19.09048541158967,2684162,0.05927703217943954
1999-02-11,20.536724090576172,20.681349157356365,19.77744457187494,19.958225905350183,1668497,0.021352539157673062
1999-02-12,20.319782257080078,20.53671981205464,20.102846783999865,20.53671981205464,1361232,-0.010619795561517285
1999-02-16,20.68134880065918,20.862130131016432,20.39210075398232,20.536723736373375,1941517,0.01763736302435861
1999-02-17,20.392107009887695,21.042917916935306,20.392107009887695,20.53673003664631,1563025,-0.014084355281674281
1999-02-18,20.825971603393555,21.079065438409533,20.35594019550674,20.46440898194216,1426893,0.021052927889033225
1999-02-19,20.68134880065918,21.07906772744514,20.609036268516277,21.006755195302237,1811234,-0.006968572607359073
1999-02-22,21.332162857055664,21.51294211625629,20.75366256555008,20.825975101988277,1287741,0.030983657128500038
1999-02-23,20.753665924072266,21.51294559765111,20.753665924072266,21.18754121291458,1457836,-0.027493024999003964
1999-02-24,20.28363800048828,21.549105738102433,20.102858679596757,21.223701294981225,2071423,-0.02290835089283527
1999-02-25,20.030536651611328,20.681347312161943,19.7412865438579,20.31978467747016,2122273,-0.012556609508213511
1999-02-26,20.21131706237793,20.319783766025587,19.77744192020927,20.030535753140988,1604912,0.008984756427350284
1999-03-01,21.1152286529541,21.1152286529541,19.777448595001044,20.13900925360537,1735196,0.043751819123729496
1999-03-02,21.368316650390625,21.368316650390625,20.789818451419194,21.042912324298186,1732648,0.011914777342323173
1999-03-03,20.68134880065918,21.404474122088196,20.464411204230473,21.332161589945294,1376704,-0.03267702462185039
1999-03-04,21.006755828857422,21.223693431828877,20.536724355752604,20.60903689007642,1240194,0.015611822140819149
1999-03-05,21.259849548339844,21.657566402407745,21.187537014528445,21.62141221739684,1976612,0.011976204017703624
1999-03-08,21.259849548339844,21.585253868596347,20.78981807856575,21.476787149774044,1269911,0.0
1999-03-09,21.440631866455078,21.693723664510742,20.970600375118337,20.970600375118337,1672554,0.008467511010623707
1999-03-10,21.549104690551758,21.693729805750888,21.296012820848762,21.58526096935154,1673686,0.005046462853163597
1999-03-11,21.766033172607422,21.98297075380387,21.549095591410975,21.621410200371056,1616044,0.010016373324258403
1999-03-12,22.23607063293457,22.416851999658533,21.802195352797057,21.838351626141847,1779347,0.021365130269879205
1999-03-15,22.633787155151367,22.886878958887134,22.2360681920174,22.416849538896475,2509538,0.017728023134341225
