Price,Close,High,Low,Open,Volume,Log_Returns
Ticker,KSS,KSS,KSS,KSS,KSS,
Date,,,,,,
1999-01-04,16.139419555664062,16.584077033218072,16.07354437380421,16.18882594205895,793200,
1999-01-05,16.073535919189453,16.271161360818834,15.82650411715273,16.139411066399248,799000,-0.0040905112473343195
1999-01-06,16.847572326660156,16.929916277425846,16.1723519303815,16.32057104175974,909600,0.04703238299550206
1999-01-07,16.402908325195312,16.682877643998847,16.13940778985081,16.666408860539814,832000,-0.02674791483938247
1999-01-08,16.271156311035156,16.60053194486178,15.875905550443209,16.46878169133113,562400,-0.008064667173159281
1999-01-11,16.05706787109375,16.386443622295676,15.81003605769231,16.205286959134618,828600,-0.013244870393121316
1999-01-12,15.513594627380371,16.106470855178348,15.299500434008879,16.106470855178348,830200,-0.034432406187817656
1999-01-13,15.991193771362305,16.271163178275962,15.08541039605342,15.266567071115198,1155000,0.030321469174262965
1999-01-14,15.925314903259277,16.07353396647472,15.810033409647266,15.99119004246614,653000,-0.004128206022410229
1999-01-15,16.468788146972656,16.468788146972656,15.958255714416506,16.12294359588623,861400,0.03355698665593759
1999-01-19,16.56760025024414,16.699350550444887,16.30409964984264,16.369974799943016,483600,0.005982033916475923
1999-01-20,16.3370304107666,16.633468462574868,16.205280165518484,16.633468462574868,785400,-0.014014660471715939
1999-01-21,16.05706787109375,16.36997483473558,16.040599083533657,16.271162109375002,581400,-0.017285217064732766
1999-01-22,16.040599822998047,16.073537399636646,15.645348903334849,15.958255881401547,588600,-0.0010261212557635916
1999-01-25,15.711225509643555,16.05707009633382,15.530068821377224,16.04060130649143,572800,-0.02074753971059277
1999-01-26,16.25469398498535,16.25469398498535,15.6124112439373,15.744161549793311,756600,0.034006270200695445
1999-01-27,16.468788146972656,16.962851791381837,16.435850570678713,16.584069664001465,1182200,0.013085234385633679
1999-01-28,17.34163475036621,17.39104111717637,16.485257725656766,16.567601670340366,1257200,0.05164328110602698
1999-01-29,17.852163314819336,17.852163314819336,17.09459918891372,17.325162183754557,1300400,0.029014451820065904
1999-02-01,17.588665008544922,17.901571970307426,17.555727433622554,17.852165607923872,823800,-0.0148700340297868
1999-02-02,17.423978805541992,17.7862921644474,17.1275406028012,17.52279153978892,617600,-0.009407311164623407
1999-02-03,17.91803741455078,18.016850120881024,17.094598195132086,17.35809874534607,1154600,0.027960532476459122
