Date,Algorithm_Value,SPY_Value,Historical_SPY_Value,Historical_Algo_Value,Sim_ID
1999-03-12,10026.08,0.00,10515.62,10026.08,5
1999-03-15,10026.62,0.00,10665.48,10026.62,5
1999-03-16,10027.16,0.00,10624.84,10027.16,5
1999-03-17,10019.26,0.00,10579.12,9999.23,5
1999-03-18,10027.31,0.00,10749.30,9964.03,5
1999-03-19,10068.11,0.00,10566.59,10076.88,5
1999-03-22,10074.91,0.00,10586.96,9942.52,5
1999-03-23,10067.40,0.00,10281.42,9863.62,5
1999-03-24,10037.77,0.00,10339.98,9664.59,5
1999-03-25,10021.63,0.00,10551.31,9745.18,5
1999-03-26,10075.22,0.00,10474.93,9817.29,5
1999-03-29,10099.60,0.00,10686.26,9845.34,5
1999-03-30,10114.38,0.00,10630.25,9880.03,5
1999-03-31,10114.68,0.00,10459.65,9942.02,5
1999-04-01,10136.01,0.00,10538.59,9929.06,5
1999-04-05,10186.23,0.00,10788.11,9987.98,5
1999-04-06,10215.65,0.00,10762.64,10054.95,5
1999-04-07,10212.13,0.00,10849.21,10036.32,5
1999-04-08,10215.51,0.00,10986.71,9989.85,5
1999-04-09,10195.96,0.00,10989.26,10057.20,5
1999-04-12,10203.51,0.00,11106.38,10029.61,5
1999-04-13,10170.19,0.00,11035.08,10191.73,5
1999-04-14,10184.35,0.00,10849.21,10154.44,5
1999-04-15,10202.74,0.00,10808.48,10258.99,5
1999-04-16,10242.12,0.00,10716.81,10484.21,5
1999-04-19,10243.12,0.00,10551.31,10606.06,5
1999-04-20,10246.67,0.00,10683.71,10492.13,5
1999-04-21,10269.29,0.00,10989.26,10487.41,5
1999-04-22,10272.76,0.00,11093.65,10700.39,5
1999-04-23,10250.27,0.00,11065.64,10724.65,5
1999-04-26,10279.33,0.00,11129.29,10772.47,5
1999-04-27,10271.79,0.00,11182.76,10812.68,5
1999-04-28,10285.94,0.00,11029.99,10812.85,5
1999-04-29,10279.33,0.00,10945.97,10822.64,5
1999-04-30,10294.36,0.00,10856.86,10893.95,5
1999-05-03,10329.13,0.00,11055.46,10809.69,5
1999-05-04,10300.31,0.00,10897.59,10924.54,5
1999-05-05,10259.48,0.00,10984.16,10860.53,5
1999-05-06,10269.00,0.00,10916.69,10872.38,5
1999-05-07,10260.80,0.00,10999.43,10907.88,5
1999-05-10,10242.16,0.00,10944.69,10952.01,5
1999-05-11,10233.56,0.00,11055.46,11021.75,5
1999-05-12,10227.30,0.00,11142.02,11061.79,5
1999-05-13,10206.46,0.00,11190.40,11087.90,5
1999-05-14,10208.54,0.00,10900.14,11009.33,5
1999-05-17,10212.83,0.00,10933.24,10910.22,5
1999-05-18,10205.36,0.00,10912.87,10905.68,5
1999-05-19,10231.76,0.00,10991.80,10910.11,5
1999-05-20,10221.59,0.00,10925.60,10964.18,5
1999-05-21,10229.34,0.00,10864.49,10970.67,5
1999-05-24,10223.27,0.00,10683.71,10959.10,5
1999-05-25,10215.58,0.00,10510.57,10793.96,5
1999-05-26,10221.32,0.00,10627.70,10721.27,5
1999-05-27,10257.25,0.00,10474.93,10635.13,5
1999-05-28,10276.40,0.00,10608.60,10544.81,5
1999-06-01,10310.22,0.00,10571.68,10631.31,5
1999-06-02,10295.93,0.00,10581.86,10657.14,5
1999-06-03,10284.20,0.00,10640.43,10694.94,5
1999-06-04,10252.29,0.00,10854.31,10729.62,5
1999-06-07,10261.21,0.00,10882.31,10865.00,5
1999-06-08,10277.89,0.00,10775.38,10870.64,5
1999-06-09,10309.38,0.00,10765.19,10827.14,5
1999-06-10,10325.64,0.00,10665.89,10779.49,5
1999-06-11,10368.47,0.00,10576.77,10744.76,5
1999-06-14,10345.55,0.00,10586.96,10683.21,5
1999-06-15,10346.24,0.00,10658.25,10642.68,5
1999-06-16,10353.17,0.00,10861.94,10715.32,5
1999-06-17,10336.08,0.00,10963.79,10774.34,5
1999-06-18,10388.73,0.00,10976.46,10831.53,5
1999-06-21,10437.42,0.00,11001.99,10868.22,5
1999-06-22,10395.08,0.00,10925.38,10827.06,5
1999-06-23,10400.66,0.00,10871.74,10784.92,5
1999-06-24,10398.67,0.00,10790.03,10784.64,5
1999-06-25,10396.49,0.00,10763.21,10689.21,5
1999-06-28,10404.78,0.00,10894.73,10707.16,5
1999-06-29,10416.36,0.00,10996.88,10791.46,5
1999-06-30,10431.24,0.00,11196.09,10946.91,5
1999-07-01,10435.05,0.00,11280.37,11035.46,5
1999-07-02,10434.50,0.00,11392.73,11103.32,5
1999-07-06,10451.15,0.00,11390.18,11135.24,5
1999-07-07,10475.37,0.00,11405.50,11103.88,5
1999-07-08,10484.50,0.00,11414.44,10988.11,5
1999-07-09,10480.47,0.00,11482.12,11017.52,5
1999-07-12,10508.74,0.00,11431.05,11074.80,5
1999-07-13,10515.83,0.00,11390.18,10983.41,5
1999-07-14,10562.05,0.00,11454.02,11011.91,5
1999-07-15,10559.77,0.00,11526.81,11128.62,5
1999-07-16,10592.73,0.00,11589.38,11137.01,5
1999-07-19,10583.17,0.00,11512.77,11174.82,5
1999-07-20,10605.28,0.00,11276.53,11066.59,5
1999-07-21,10637.88,0.00,11263.77,10969.35,5
1999-07-22,10664.04,0.00,11115.64,10959.32,5
1999-07-23,10624.12,0.00,11093.93,10876.22,5
1999-07-26,10625.01,0.00,11012.21,10789.50,5
1999-07-27,10643.08,0.00,11104.15,10777.31,5
1999-07-28,10602.36,0.00,11139.90,10763.62,5
1999-07-29,10608.12,0.00,10984.12,10677.69,5
1999-07-30,10596.72,0.00,10848.77,10663.36,5
1999-08-02,10610.63,0.00,10874.30,10636.10,5
1999-08-03,10574.19,0.00,10823.23,10666.98,5
1999-08-04,10590.52,0.00,10675.10,10582.85,5
1999-08-05,10635.09,0.00,10772.16,10440.95,5
1999-08-06,10624.65,0.00,10654.68,10464.97,5
1999-08-09,10618.02,0.00,10631.69,10434.60,5
1999-08-10,10664.84,0.00,10514.21,10384.78,5
1999-08-11,10665.74,0.00,10641.91,10314.69,5
1999-08-12,10669.48,0.00,10635.52,10383.93,5
1999-08-13,10661.98,0.00,10881.97,10449.18,5
1999-08-16,10632.26,0.00,10930.48,10532.17,5
1999-08-17,10604.91,0.00,11001.99,10596.20,5
1999-08-18,10615.45,0.00,10922.83,10603.54,5
1999-08-19,10638.30,0.00,10833.44,10477.55,5
1999-08-20,10648.03,0.00,10943.25,10527.63,5
1999-08-23,10641.75,0.00,11152.67,10598.98,5
1999-08-24,10672.86,0.00,11193.53,10694.98,5
1999-08-25,10703.02,0.00,11308.46,10749.63,5
1999-08-26,10746.95,0.00,11173.10,10790.72,5
1999-08-27,10722.15,0.00,11037.75,10745.25,5
1999-08-30,10689.17,0.00,10833.44,10629.35,5
1999-08-31,10650.85,0.00,10792.58,10494.89,5
1999-09-01,10661.36,0.00,10925.38,10487.51,5
1999-09-02,10627.39,0.00,10796.41,10436.82,5
1999-09-03,10615.39,0.00,11111.81,10560.84,5
1999-09-07,10621.14,0.00,11070.95,10710.49,5
1999-09-08,10642.00,0.00,11017.32,10658.70,5
1999-09-09,10623.73,0.00,11012.21,10692.24,5
1999-09-10,10632.04,0.00,11104.15,10746.71,5
1999-09-13,10667.56,0.00,11028.81,10636.38,5
1999-09-14,10684.28,0.00,10956.03,10572.35,5
1999-09-15,10692.12,0.00,10782.37,10657.95,5
1999-09-16,10690.19,0.00,10824.51,10501.14,5
1999-09-17,10691.38,0.00,10961.27,10437.86,5
1999-09-20,10680.58,0.00,10945.91,10495.41,5
1999-09-21,10677.92,0.00,10715.41,10426.60,5
1999-09-22,10691.05,0.00,10703.88,10306.95,5
1999-09-23,10698.84,0.00,10479.80,10340.85,5
1999-09-24,10664.06,0.00,10469.55,10097.44,5
1999-09-27,10691.47,0.00,10538.70,10140.55,5
1999-09-28,10668.62,0.00,10518.21,10084.38,5
1999-09-29,10697.76,0.00,10392.72,10092.17,5
1999-09-30,10704.30,0.00,10551.51,10170.96,5
1999-10-01,10687.57,0.00,10528.46,10182.74,5
1999-10-04,10682.27,0.00,10715.41,10211.61,5
1999-10-05,10683.17,0.00,10705.17,10325.31,5
1999-10-06,10646.84,0.00,10869.08,10315.74,5
1999-10-07,10641.42,0.00,10807.61,10422.42,5
1999-10-08,10628.24,0.00,10971.52,10376.20,5
1999-10-11,10656.64,0.00,10953.59,10411.73,5
1999-10-12,10636.99,0.00,10784.56,10410.31,5
1999-10-13,10657.92,0.00,10505.41,10245.96,5
1999-10-14,10664.61,0.00,10502.84,10149.30,5
1999-10-15,10687.42,0.00,10233.94,10083.24,5
1999-10-18,10704.35,0.00,10308.20,9984.19,5
1999-10-19,10697.92,0.00,10408.09,9806.38,5
1999-10-20,10704.80,0.00,10510.53,9803.72,5
1999-10-21,10696.26,0.00,10571.99,9902.66,5
1999-10-22,10723.41,0.00,10661.63,9886.36,5
1999-10-25,10714.42,0.00,10607.85,9731.97,5
1999-10-26,10703.33,0.00,10474.68,9671.57,5
1999-10-27,10640.18,0.00,10664.19,9810.10,5
1999-10-28,10657.51,0.00,11027.86,9227.53,5
1999-10-29,10632.44,0.00,11227.62,8807.73,5
1999-11-01,10604.52,0.00,11109.81,8658.90,5
1999-11-02,10623.09,0.00,11030.42,8680.07,5
1999-11-03,10620.40,0.00,11104.69,8556.69,5
1999-11-04,10630.87,0.00,11189.21,8544.82,5
1999-11-05,10673.39,0.00,11299.33,8295.38,5
1999-11-08,10722.12,0.00,11309.57,8349.76,5
1999-11-09,10668.29,0.00,11203.30,8449.72,5
1999-11-10,10667.06,0.00,11286.53,8597.51,5
1999-11-11,10680.03,0.00,11350.55,8719.45,5
1999-11-12,10697.22,0.00,11453.00,8645.06,5
1999-11-15,10743.47,0.00,11479.88,8636.27,5
1999-11-16,10732.19,0.00,11575.92,8460.54,5
1999-11-17,10720.56,0.00,11606.66,8416.62,5
1999-11-18,10697.94,0.00,11688.61,8391.64,5
1999-11-19,10683.23,0.00,11678.36,8439.10,5
1999-11-22,10668.95,0.00,11675.81,8420.67,5
1999-11-23,10643.50,0.00,11573.36,8568.37,5
1999-11-24,10641.71,0.00,11634.82,8659.53,5
1999-11-26,10573.99,0.00,11591.29,8793.03,5
1999-11-29,10583.71,0.00,11550.32,8884.92,5
1999-11-30,10560.29,0.00,11414.58,8936.56,5
1999-12-01,10555.53,0.00,11506.78,8767.14,5
1999-12-02,10514.24,0.00,11575.92,8779.14,5
1999-12-03,10536.46,0.00,11788.49,8802.01,5
1999-12-06,10526.14,0.00,11701.42,8700.63,5
1999-12-07,10547.23,0.00,11606.66,8940.52,5
1999-12-08,10554.20,0.00,11532.38,9068.50,5
1999-12-09,10544.57,0.00,11588.73,9322.01,5
1999-12-10,10535.68,0.00,11627.15,9483.83,5
1999-12-13,10521.47,0.00,11647.63,9412.92,5
1999-12-14,10545.52,0.00,11534.95,9605.46,5
1999-12-15,10516.21,0.00,11596.41,9439.63,5
1999-12-16,10493.95,0.00,11647.63,9592.17,5
1999-12-17,10508.79,0.00,11722.43,9724.85,5
1999-12-20,10553.24,0.00,11637.71,9603.09,5
1999-12-21,10587.49,0.00,11814.86,9844.40,5
1999-12-22,10580.33,0.00,11845.67,9935.80,5
1999-12-23,10558.20,0.00,12034.37,9911.59,5
1999-12-27,10512.87,0.00,12017.68,9715.15,5
1999-12-28,10507.55,0.00,12009.98,9702.91,5
1999-12-29,10528.70,0.00,12061.32,9601.01,5
1999-12-30,10476.54,0.00,12047.20,9432.25,5
1999-12-31,10486.86,0.00,12066.46,9387.67,5
2000-01-03,10505.22,0.00,11948.36,9367.02,5
2000-01-04,10495.16,0.00,11481.11,9483.66,5
2000-01-05,10500.38,0.00,11501.65,9424.42,5
2000-01-06,10522.83,0.00,11316.80,9303.47,5
2000-01-07,10524.37,0.00,11974.04,8903.83,5
2000-01-10,10531.28,0.00,12015.11,8866.66,5
2000-01-11,10580.12,0.00,11871.34,9091.45,5
2000-01-12,10583.43,0.00,11753.24,9116.58,5
2000-01-13,10553.36,0.00,11912.42,9178.49,5
2000-01-14,10532.91,0.00,12074.16,9005.06,5
2000-01-18,10534.98,0.00,11979.17,9229.60,5
2000-01-19,10496.66,0.00,12076.73,9407.80,5
2000-01-20,10520.29,0.00,11891.88,9497.35,5
2000-01-21,10524.34,0.00,11866.21,9598.54,5
2000-01-24,10498.92,0.00,11529.88,9539.71,5
2000-01-25,10463.09,0.00,11660.82,9689.38,5
2000-01-26,10439.53,0.00,11568.40,9934.70,5
2000-01-27,10462.53,0.00,11522.18,9786.03,5
2000-01-28,10495.33,0.00,11162.75,9703.24,5
2000-01-31,10488.70,0.00,11465.70,9680.55,5
2000-02-01,10477.59,0.00,11578.66,9631.06,5
2000-02-02,10508.90,0.00,11588.93,9748.61,5
2000-02-03,10459.23,0.00,11763.51,9911.04,5
2000-02-04,10452.97,0.00,11714.73,9933.97,5
2000-02-07,10451.32,0.00,11696.76,10016.71,5
2000-02-08,10505.72,0.00,11855.94,10172.05,5
2000-02-09,10449.49,0.00,11606.90,10546.92,5
2000-02-10,10432.76,0.00,11630.01,10655.15,5
2000-02-11,10458.83,0.00,11393.82,10898.31,5
2000-02-14,10454.85,0.00,11460.56,11054.12,5
2000-02-15,10516.10,0.00,11590.22,10970.76,5
2000-02-16,10567.41,0.00,11419.49,10819.39,5
2000-02-17,10524.90,0.00,11360.44,10965.81,5
2000-02-18,10517.82,0.00,11116.54,11040.32,5
2000-02-22,10528.81,0.00,11088.30,11089.08,5
2000-02-23,10510.93,0.00,11219.24,11049.47,5
2000-02-24,10494.41,0.00,10993.32,11559.24,5
2000-02-25,10479.30,0.00,10953.52,11889.03,5
2000-02-28,10470.30,0.00,11183.30,12107.05,5
2000-02-29,10507.73,0.00,11291.13,12147.10,5
2000-03-01,10483.82,0.00,11373.28,12370.65,5
2000-03-02,10513.96,0.00,11380.98,12209.38,5
2000-03-03,10519.18,0.00,11594.07,12158.41,5
2000-03-06,10499.53,0.00,11481.11,12224.85,5
2000-03-07,10523.45,0.00,11259.03,12500.14,5
2000-03-08,10542.27,0.00,11244.91,12545.67,5
2000-03-09,10544.20,0.00,11573.53,12348.68,5
2000-03-10,10525.77,0.00,11511.91,12428.21,5
2000-03-13,10485.75,0.00,11386.11,12163.35,5
2000-03-14,10499.40,0.00,11224.38,12149.41,5
2000-03-15,10562.68,0.00,11486.24,11752.93,5
2000-03-16,10586.41,0.00,12022.82,11054.31,5
2000-03-17,10629.79,0.00,12102.27,10521.54,5
2000-03-20,10655.44,0.00,12040.50,10888.91,5
2000-03-21,10605.78,0.00,12287.59,10635.11,5
2000-03-22,10638.59,0.00,12362.24,10671.27,5
2000-03-23,10655.59,0.00,12573.29,11128.89,5
2000-03-24,10678.32,0.00,12647.93,11166.08,5
2000-03-27,10730.64,0.00,12514.09,11088.75,5
2000-03-28,10712.49,0.00,12442.02,11200.23,5
2000-03-29,10694.80,0.00,12454.89,10947.40,5
2000-03-30,10730.79,0.00,12246.41,10303.54,5
2000-03-31,10720.26,0.00,12385.39,10033.31,5
2000-04-03,10723.32,0.00,12457.47,10035.89,5
2000-04-04,10714.11,0.00,12364.80,9485.36,5
2000-04-05,10711.21,0.00,12287.59,9154.10,5
2000-04-06,10698.93,0.00,12394.41,9516.54,5
2000-04-07,10672.30,0.00,12472.91,9806.30,5
2000-04-10,10668.00,0.00,12424.00,10040.90,5
2000-04-11,10631.15,0.00,12387.97,9425.80,5
2000-04-12,10628.24,0.00,12048.22,9237.96,5
2000-04-13,10584.51,0.00,11880.92,8862.04,5
2000-04-14,10642.92,0.00,11201.42,8661.08,5
2000-04-17,10664.76,0.00,11592.65,8660.37,5
2000-04-18,10656.46,0.00,11898.94,8998.97,5
2000-04-19,10641.59,0.00,11788.27,9392.48,5
2000-04-20,10675.62,0.00,11844.89,9299.91,5
2000-04-24,10690.60,0.00,11716.19,8950.43,5
2000-04-25,10721.68,0.00,12202.65,8843.69,5
2000-04-26,10664.68,0.00,12064.95,8836.11,5
2000-04-27,10646.78,0.00,12025.06,8694.52,5
2000-04-28,10682.68,0.00,11950.41,9174.45,5
2000-05-01,10684.65,0.00,12112.57,9323.35,5
2000-05-02,10631.81,0.00,11870.62,9300.77,5
2000-05-03,10630.86,0.00,11592.65,9059.14,5
2000-05-04,10635.36,0.00,11680.16,9140.33,5
2000-05-05,10667.28,0.00,11821.72,9145.96,5
2000-05-08,10652.23,0.00,11732.92,9192.91,5
2000-05-09,10666.86,0.00,11638.98,9032.46,5
2000-05-10,10721.56,0.00,11376.44,8855.59,5
2000-05-11,10719.00,0.00,11636.40,8749.72,5
2000-05-12,10690.87,0.00,11762.52,8501.80,5
2000-05-15,10699.71,0.00,11965.86,8522.53,5
2000-05-16,10663.61,0.00,12081.68,8639.09,5
2000-05-17,10659.31,0.00,11955.56,8664.59,5
2000-05-18,10696.30,0.00,11808.85,8692.05,5
2000-05-19,10680.42,0.00,11623.53,8529.38,5
2000-05-22,10672.39,0.00,11536.03,8382.65,5
2000-05-23,10663.23,0.00,11366.15,8310.58,5
2000-05-24,10655.80,0.00,11551.47,7984.04,5
2000-05-25,10684.43,0.00,11353.28,8036.35,5
2000-05-26,10646.13,0.00,11366.15,7969.07,5
2000-05-30,10662.58,0.00,11736.78,8034.48,5
2000-05-31,10661.98,0.00,11762.52,8172.44,5
2000-06-01,10668.97,0.00,11968.43,8322.47,5
2000-06-02,10676.97,0.00,12176.91,8568.53,5
2000-06-05,10649.18,0.00,12117.72,8649.94,5
2000-06-06,10632.15,0.00,12063.66,8744.94,5
2000-06-07,10640.75,0.00,12147.32,8681.83,5
2000-06-08,10669.07,0.00,12099.70,8739.36,5
2000-06-09,10658.89,0.00,12073.96,8768.43,5
2000-06-12,10665.03,0.00,11932.40,8834.84,5
2000-06-13,10670.16,0.00,12156.32,8637.61,5
2000-06-14,10663.62,0.00,12176.91,8790.92,5
2000-06-15,10640.92,0.00,12202.65,8723.05,5
2000-06-16,10612.89,0.00,12102.39,8878.29,5
2000-06-19,10598.96,0.00,12257.19,8930.91,5
2000-06-20,10546.07,0.00,12213.33,9216.26,5
2000-06-21,10542.53,0.00,12208.17,9229.39,5
2000-06-22,10523.65,0.00,12022.41,9309.67,5
2000-06-23,10516.18,0.00,11919.21,9149.91,5
2000-06-26,10527.32,0.00,12072.72,8994.40,5
2000-06-27,10496.94,0.00,11983.71,9198.99,5
2000-06-28,10466.29,0.00,12017.25,9114.29,5
2000-06-29,10465.72,0.00,11903.74,9285.45,5
2000-06-30,10451.37,0.00,11994.03,9153.02,5
2000-07-03,10496.49,0.00,12159.14,9287.38,5
2000-07-05,10481.34,0.00,11939.85,9215.60,5
2000-07-06,10500.02,0.00,12032.73,9077.71,5
2000-07-07,10514.60,0.00,12226.22,9131.40,5
2000-07-10,10516.08,0.00,12205.58,9218.38,5
2000-07-11,10506.09,0.00,12231.38,9294.39,5
2000-07-12,10499.81,0.00,12311.36,9403.86,5
2000-07-13,10462.66,0.00,12365.54,9376.79,5
2000-07-14,10480.99,0.00,12486.79,9349.82,5
2000-07-17,10453.11,0.00,12466.15,9239.13,5
2000-07-18,10466.39,0.00,12364.25,9365.00,5
2000-07-19,10480.27,0.00,12264.92,9300.82,5
2000-07-20,10449.37,0.00,12435.19,9318.37,5
2000-07-21,10480.41,0.00,12192.68,9406.77,5
2000-07-24,10463.21,0.00,12123.02,9355.06,5
2000-07-25,10470.85,0.00,12161.72,9232.76,5
2000-07-26,10496.27,0.00,12043.05,9212.10,5
2000-07-27,10490.73,0.00,12001.77,9267.21,5
2000-07-28,10484.92,0.00,11730.88,9080.40,5
2000-07-31,10505.37,0.00,11805.70,8912.55,5
2000-08-01,10549.26,0.00,11877.94,9032.51,5
2000-08-02,10541.19,0.00,11937.27,8990.79,5
2000-08-03,10541.30,0.00,12019.83,8845.85,5
2000-08-04,10503.93,0.00,12084.33,9123.08,5
2000-08-07,10496.83,0.00,12228.80,9139.89,5
2000-08-08,10512.74,0.00,12275.24,9225.02,5
2000-08-09,10491.66,0.00,12172.04,9219.82,5
2000-08-10,10499.72,0.00,12112.70,9097.51,5
2000-08-11,10521.32,0.00,12169.46,8977.62,5
2000-08-14,10509.06,0.00,12324.26,9090.44,5
2000-08-15,10525.03,0.00,12313.94,9058.30,5
2000-08-16,10548.11,0.00,12270.08,9110.57,5
2000-08-17,10542.02,0.00,12399.08,9051.32,5
2000-08-18,10526.05,0.00,12357.80,9189.56,5
2000-08-21,10502.02,0.00,12424.88,9184.06,5
2000-08-22,10515.42,0.00,12404.24,9184.30,5
2000-08-23,10500.58,0.00,12453.25,9091.15,5
2000-08-24,10533.44,0.00,12491.95,9221.96,5
2000-08-25,10574.09,0.00,12486.79,9305.76,5
2000-08-28,10553.37,0.00,12529.36,9316.06,5
2000-08-29,10566.17,0.00,12531.95,9337.21,5
2000-08-30,10601.15,0.00,12411.98,9410.47,5
2000-08-31,10631.57,0.00,12577.09,9459.19,5
2000-09-01,10625.66,0.00,12589.99,9662.03,5
2000-09-05,10629.07,0.00,12489.38,9702.87,5
2000-09-06,10636.00,0.00,12347.48,9496.94,5
2000-09-07,10635.18,0.00,12453.25,9351.26,5
2000-09-08,10597.22,0.00,12368.11,9465.49,5
2000-09-11,10637.50,0.00,12350.06,9459.04,5
2000-09-12,10666.61,0.00,12259.76,9507.28,5
2000-09-13,10680.42,0.00,12292.01,9352.60,5
2000-09-14,10684.60,0.00,12353.93,9485.41,5
2000-09-15,10697.40,0.00,12083.65,9560.57,5
2000-09-18,10683.66,0.00,11972.44,9622.21,5
2000-09-19,10686.86,0.00,12081.07,9552.30,5
2000-09-20,10688.44,0.00,11991.84,9700.97,5
2000-09-21,10730.84,0.00,11809.49,9774.87,5
2000-09-22,10727.60,0.00,12024.16,9524.62,5
2000-09-25,10761.81,0.00,11938.81,9783.58,5
2000-09-26,10786.89,0.00,11786.22,9741.62,5
2000-09-27,10799.47,0.00,11848.29,9724.69,5
2000-09-28,10810.13,0.00,12000.88,9665.75,5
2000-09-29,10829.54,0.00,11887.09,9846.30,5
2000-10-02,10839.47,0.00,11905.19,9782.79,5
2000-10-03,10864.10,0.00,11793.98,9735.98,5
2000-10-04,10877.47,0.00,11892.26,9570.90,5
2000-10-05,10863.87,0.00,11933.64,9487.57,5
2000-10-06,10871.47,0.00,11675.00,9467.21,5
2000-10-09,10861.25,0.00,11587.06,9397.97,5
2000-10-10,10880.35,0.00,11395.67,9331.04,5
2000-10-11,10895.71,0.00,11299.98,9268.57,5
2000-10-12,10887.05,0.00,11018.05,9399.08,5
2000-10-13,10877.26,0.00,11385.33,9142.34,5
2000-10-16,10914.89,0.00,11437.05,9367.43,5
2000-10-17,10915.03,0.00,11152.55,9473.17,5
2000-10-18,10862.75,0.00,11111.17,9260.73,5
2000-10-19,10811.98,0.00,11530.16,9575.04,5
2000-10-20,10824.52,0.00,11579.30,9609.30,5
2000-10-23,10789.48,0.00,11631.03,9726.33,5
2000-10-24,10762.77,0.00,11553.44,9697.48,5
2000-10-25,10735.41,0.00,11281.87,9433.50,5
2000-10-26,10753.81,0.00,11312.90,9446.97,5
2000-10-27,10772.05,0.00,11527.58,9531.43,5
2000-10-30,10754.65,0.00,11631.03,9462.12,5
2000-10-31,10820.98,0.00,11831.47,9266.17,5
2000-11-01,10845.29,0.00,11791.39,9505.68,5
2000-11-02,10830.40,0.00,11810.78,9549.90,5
2000-11-03,10865.64,0.00,11817.25,9650.05,5
2000-11-06,10837.69,0.00,11900.02,9677.07,5
2000-11-07,10783.74,0.00,11897.43,9594.32,5
2000-11-08,10781.26,0.00,11633.62,9626.91,5
2000-11-09,10769.29,0.00,11589.65,9359.01,5
2000-11-10,10759.69,0.00,11307.73,9338.05,5
2000-11-13,10769.85,0.00,11219.80,9131.08,5
2000-11-14,10770.02,0.00,11514.64,9169.91,5
2000-11-15,10780.29,0.00,11550.85,9170.34,5
2000-11-16,10761.55,0.00,11369.80,9256.53,5
2000-11-17,10744.44,0.00,11309.02,9199.85,5
2000-11-20,10751.54,0.00,11147.38,9119.05,5
2000-11-21,10729.23,0.00,11204.27,9056.56,5
2000-11-22,10713.41,0.00,10936.58,9010.46,5
2000-11-24,10788.18,0.00,11160.31,8925.32,5
2000-11-27,10750.40,0.00,11258.59,9018.19,5
2000-11-28,10754.23,0.00,11064.61,8965.66,5
2000-11-29,10747.60,0.00,11043.91,8816.36,5
2000-11-30,10734.60,0.00,10948.22,8713.43,5
2000-12-01,10740.44,0.00,10943.05,8753.37,5
2000-12-04,10723.16,0.00,11036.16,8804.45,5
2000-12-05,10706.00,0.00,11398.26,8838.65,5
2000-12-06,10758.91,0.00,11215.91,8999.30,5
2000-12-07,10760.39,0.00,11062.02,8891.75,5
2000-12-08,10761.58,0.00,11087.89,9048.74,5
2000-12-11,10757.63,0.00,11473.26,9095.42,5
2000-12-12,10732.79,0.00,11424.12,9086.18,5
2000-12-13,10743.83,0.00,11267.64,9068.93,5
2000-12-14,10743.43,0.00,11124.10,8895.17,5
2000-12-15,10740.72,0.00,10872.84,8837.70,5
2000-12-18,10735.00,0.00,11018.12,8874.85,5
