Date,Algorithm_Value,SPY_Value,Historical_SPY_Value,Historical_Algo_Value,Sim_ID
2000-06-21,10632.56,0.00,12208.17,25289.83,9
2000-06-22,10633.68,0.00,12022.41,25497.13,9
2000-06-23,10629.44,0.00,11919.21,25187.54,9
2000-06-26,10600.51,0.00,12072.72,25073.38,9
2000-06-27,10604.01,0.00,11983.71,25594.46,9
2000-06-28,10602.98,0.00,12017.25,25476.68,9
2000-06-29,10586.01,0.00,11903.74,25791.55,9
2000-06-30,10586.05,0.00,11994.03,25777.97,9
2000-07-03,10572.88,0.00,12159.14,26137.25,9
2000-07-05,10582.53,0.00,11939.85,26155.73,9
2000-07-06,10567.58,0.00,12032.73,26052.33,9
2000-07-07,10577.14,0.00,12226.22,26089.06,9
2000-07-10,10577.09,0.00,12205.58,26357.51,9
2000-07-11,10589.31,0.00,12231.38,26484.54,9
2000-07-12,10537.72,0.00,12311.36,26783.31,9
2000-07-13,10569.38,0.00,12365.54,26961.69,9
2000-07-14,10549.18,0.00,12486.79,26867.04,9
2000-07-17,10535.04,0.00,12466.15,26976.50,9
2000-07-18,10538.92,0.00,12364.25,27001.33,9
2000-07-19,10509.95,0.00,12264.92,27007.23,9
2000-07-20,10520.47,0.00,12435.19,26934.01,9
2000-07-21,10523.87,0.00,12192.68,27155.33,9
2000-07-24,10512.10,0.00,12123.02,27088.58,9
2000-07-25,10487.41,0.00,12161.72,27018.84,9
2000-07-26,10480.21,0.00,12043.05,27204.29,9
2000-07-27,10474.28,0.00,12001.77,27391.59,9
2000-07-28,10503.84,0.00,11730.88,27387.78,9
2000-07-31,10476.75,0.00,11805.70,27309.59,9
2000-08-01,10494.19,0.00,11877.94,27504.74,9
2000-08-02,10507.45,0.00,11937.27,27744.77,9
2000-08-03,10521.01,0.00,12019.83,27814.82,9
2000-08-04,10494.27,0.00,12084.33,28000.86,9
2000-08-07,10493.13,0.00,12228.80,28322.89,9
2000-08-08,10511.66,0.00,12275.24,28548.62,9
2000-08-09,10528.47,0.00,12172.04,28513.92,9
2000-08-10,10534.41,0.00,12112.70,28472.48,9
2000-08-11,10537.93,0.00,12169.46,28499.40,9
2000-08-14,10530.83,0.00,12324.26,28643.11,9
2000-08-15,10514.22,0.00,12313.94,28675.54,9
2000-08-16,10488.03,0.00,12270.08,28685.21,9
2000-08-17,10522.58,0.00,12399.08,28754.86,9
