DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,LOG_RETURNS
1999-01-04,17.743606064819183,17.830478065136536,17.11378406251838,17.309246063232422,1547600,
1999-01-05,17.30924640895406,17.765324419729513,17.28752840844094,17.613298416137695,1294800,0.01741339529843262
1999-01-06,17.63502070261333,18.221406858981013,17.591584691030537,18.13453483581543,1347200,0.02916391377247153
1999-01-07,17.982505201020697,18.30827522277832,17.808761189416632,18.30827522277832,474800,0.0095350332759235
1999-01-08,18.243123161722217,18.52545721065363,18.156251146666396,18.351713180541992,830800,0.0023697758774038065
1999-01-11,18.39515117649757,18.525459213166975,18.177971115381897,18.438587188720703,1032800,0.004722667049385819
1999-01-12,18.416872024536133,18.590616100239306,18.329999986684548,18.416872024536133,3879400,-0.0011783962083749095
1999-01-13,17.765327537146796,17.96078957606406,17.482993480932972,17.85219955444336,1560200,-0.03114047734841359
1999-01-14,17.765317330170596,18.32998511817113,17.72188134647825,18.004215240478516,881200,0.008479185534170172
1999-01-15,18.004223061291547,18.177967071533203,17.808761049769686,18.177967071533203,687800,0.009604349741973871
1999-01-19,18.243113484797515,18.243113484797515,17.808753639921385,18.22139549255371,523800,0.0023862198988233553
1999-01-20,18.156254716852562,18.199690732921585,17.765330572231335,18.091100692749023,453000,-0.007176337221168174
1999-01-21,18.243120093094674,18.243120093094674,18.00422209187558,18.156248092651367,996400,0.0035946060737595295
1999-01-22,18.112818700783535,18.156254716852562,17.895638620438408,18.091100692749023,534200,-0.0035946060737594653
1999-01-25,18.047651554603256,18.22139549255371,18.047651554603256,18.22139549255371,365000,0.0071763372211681685
1999-01-26,18.221404797440275,18.938098907470703,18.177968790771764,18.938098907470703,1110400,0.03857922809883007
1999-01-27,18.938099964450675,19.068407991729003,18.807791937172343,19.046689987182617,1086800,0.005717624275560761
1999-01-28,19.372458655795295,19.71994670343288,18.63404655456543,18.63404655456543,1725800,-0.02190296513024396
1999-01-29,18.80779329261735,18.80779329261735,18.156253109270327,18.438587188720703,1580000,-0.010544768862325636
1999-02-01,18.503737658989138,18.851225690143863,18.416865651200457,18.699199676513672,1202800,0.014035126367776223
1999-02-02,18.677471160888672,18.764343119776527,18.568881212278853,18.677471160888672,912000,-0.0011626780869424585
1999-02-03,18.590599202000817,18.742625130054563,18.54716322255689,18.677471160888672,856600,0.0
1999-02-04,18.74263670267882,18.916380727732623,18.677482693283643,18.764354705810547,1436600,0.004640997005797895
1999-02-05,18.80779266357422,18.851228674344597,18.503740588181564,18.80779266357422,819200,0.0023122435185793013
1999-02-08,18.80778596029116,18.851221955580517,18.742631967357127,18.786067962646484,515000,-0.0011557580404956281
1999-02-09,18.764347880211364,18.85121986113827,18.63403990882101,18.655757904052734,933600,-0.00696069605142245
1999-02-10,18.65575533742984,18.65575533742984,17.939061593384224,18.22139549255371,1034200,-0.023558353095113983
1999-02-11,18.460299414192207,18.503735412813835,18.22140142177325,18.395145416259766,213200,0.009490313583557496
1999-02-12,18.416873904830176,18.460309928190625,18.134539752987262,18.373437881469727,356400,-0.0011807654995206886
1999-02-16,18.32999273696473,18.56889074656972,17.87391471862793,17.87391471862793,264000,-0.0275636565366763
1999-02-17,17.787035909433527,18.503729664026086,17.765317916870117,17.765317916870117,456400,-0.006094246695711178
1999-02-18,17.852196717754747,17.939068721247473,17.765324714262025,17.87391471862793,801000,0.006094246695711099
1999-02-19,17.98250164705164,18.395143593058865,17.635013692519244,17.721885681152344,583800,-0.008542016764910303
1999-02-22,17.721893197518806,17.85220123573586,17.41784110834569,17.591585159301758,1235000,-0.007379683168666716
1999-02-23,17.678449460775546,17.93906542334226,17.200653529403233,17.548141479492188,748000,-0.0024726260616795277
1999-02-24,17.808757669785443,17.96078364989337,17.678449686835794,17.721885681152344,329200,0.009852309230346199
1999-02-25,17.635019511201953,17.85219955444336,17.41783946796055,17.85219955444336,498200,0.007326370042582434
1999-02-26,17.808763334903812,17.808763334903812,17.309249241363826,17.635019302368164,726800,-0.012240066736495829
1999-03-01,17.635015172958372,17.678451170921324,17.28752718925476,17.374399185180664,579200,-0.014888846653419139
1999-03-02,17.37439985964235,17.417835859291454,17.048629862274055,17.135501861572266,435200,-0.013845368002772866
1999-03-03,17.330967464962523,17.330967464962523,16.46224729128019,16.874889373779297,738400,-0.015325762470816866
1999-03-04,16.896602576540918,16.896602576540918,16.245062631430084,16.853166580200195,1066800,-0.0012881143587018514
1999-03-05,16.940044858562413,17.548149032972347,16.940044858562413,17.46127700805664,1386000,0.03544712005036945
1999-03-08,17.5481419617548,17.59157795670964,17.048628019774156,17.178936004638672,1136400,-0.016301704372271894
