DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,LOG_RETURNS
1999-01-04,0.9022520008679273,0.9325106200101195,0.871993381725735,0.8747446537017822,13932800,
1999-01-05,0.8802456122178298,0.882996211862484,0.8472364017596612,0.858239471912384,10604800,-0.019048854089331508
1999-01-06,0.858239465402469,0.858239465402469,0.8472363953332065,0.8561761379241943,6883200,-0.0024070417611362386
1999-01-07,0.8499867523915144,0.8527380228042603,0.8362330866234223,0.8527380228042603,9552000,-0.004023747754789577
1999-01-08,0.8376086852360554,0.9160054811635412,0.8376086852360554,0.9105042815208435,12032000,0.06554622571831074
1999-01-11,0.9022518888115884,0.9050024888717303,0.871993273427404,0.8802457451820374,6614400,-0.0337974771645759
1999-01-12,0.8719930726295054,0.8912486117648519,0.8664918737760081,0.882996141910553,7097600,0.0031197069209296245
1999-01-13,0.8664921792239169,0.874744651987302,0.844486032904416,0.8472366333007812,8067200,-0.04134079750482114
1999-01-14,0.8554892437557062,0.8582398445947823,0.8444861688250038,0.8486120700836182,13491200,0.0016221224000568264
1999-01-15,0.8444861094946744,0.9132551550865173,0.8444861094946744,0.9132551550865173,11552000,0.07341315423737657
1999-01-19,0.9050025416041181,0.9297599583105755,0.8912488689278062,0.9008766412734985,12185600,-0.013646975320897484
1999-01-20,0.8912490840542912,0.9022521591660725,0.8774954080581666,0.8774954080581665,7593600,-0.026296612764725218
1999-01-21,0.8802456487205865,0.8802456487205865,0.8279808954342682,0.8307321667671204,8099200,-0.05476428176525987
1999-01-22,0.8279809600043518,0.8293562599909637,0.8087260886175985,0.8252303600311279,3500800,-0.0066448689399304815
1999-01-25,0.825230393778226,0.825230393778226,0.7757169059386393,0.7867199778556824,2691200,-0.04779019612301105
1999-01-26,0.7867200782583041,0.9077538847923279,0.7867200782583041,0.9077538847923279,17430400,0.14310091435325384
1999-01-27,0.905002396152116,0.9297598088795614,0.8692425843113241,0.8719931840896606,12252800,-0.0401916824017431
1999-01-28,0.8857478896614267,0.9270089179933902,0.8829966171797644,0.921507716178894,14329600,0.055229543105857294
1999-01-29,0.929759934882282,0.9572672795417697,0.9215074628547438,0.9462642073631287,8086400,0.026510668451992365
1999-02-01,0.9132554256426837,0.976523288686266,0.9077542227212676,0.9600183367729187,15420800,0.014430566059246155
1999-02-02,0.9517659715999013,0.9710208420542276,0.939386929171483,0.9682702422142029,7372800,0.008558839070784434
1999-02-03,0.9517660840632242,0.9765228286970792,0.9448889120763831,0.9572672843933105,6585600,-0.011428577660839542
1999-02-04,0.9490151331100218,0.9627694817329485,0.9435139309204191,0.9545170068740845,2265600,-0.0028771859137740443
1999-02-05,0.9531416413354894,0.9572675426963615,0.9215077161788942,0.921507716178894,8288000,-0.03519431000740949
1999-02-08,0.9215071739200921,0.9428252837948917,0.92013187427576,0.9256330728530884,2576000,0.004466755926510175
1999-02-09,0.9187569036283473,0.9242581041755961,0.8582396681630534,0.8596149682998657,4931200,-0.07399332878415028
1999-02-10,0.8582396015524865,0.9050024888717303,0.849987129797853,0.8802457451820374,8451200,0.0237165466605542
1999-02-11,0.9022521666793293,0.9242583170861421,0.8843719176333884,0.921507716178894,3625600,0.04581002619708615
1999-02-12,0.9215076430760223,0.9215076430760223,0.8664922714233398,0.8664922714233398,4396800,-0.06155796076117013
1999-02-16,0.8747445960310812,0.9050025416041181,0.8664921237955955,0.9008766412734985,6262400,0.03891514529672868
1999-02-17,0.880245822643007,0.9022519682090822,0.8252304587278191,0.8389841318130493,5702400,-0.07117654203504084
1999-02-18,0.844485802115007,0.8609900715570383,0.819729062164907,0.858239471912384,3545600,0.02269137226458711
1999-02-19,0.8444859590419238,0.8664921034366695,0.8059748705640034,0.8142273426055908,4896000,-0.052643547660033416
1999-02-22,0.8142276256275837,0.8444862525816843,0.8059751507174718,0.8348584771156311,12710400,0.025022604323364755
1999-02-23,0.8389838568358639,0.935260880026189,0.8224795888577191,0.929759681224823,12489600,0.10766392346746473
1999-02-24,0.921507334326017,0.9517659464904683,0.8582395102296557,0.9242579340934753,34793600,-0.005934963330711407
1999-02-25,0.9297596812248229,0.9517658195783804,0.8774949347416126,0.929759681224823,21948800,0.005934963330711271
1999-02-26,0.9352612323083654,0.9352612323083654,0.8912489390232659,0.9077538847923279,4105600,-0.02395285560001504
1999-03-01,0.917380860574944,0.927008632358162,0.8444859295471903,0.8967506885528564,26684800,-0.012195405625683506
1999-03-02,0.907753912676349,0.9311353602554926,0.8884983658790588,0.8884983658790588,14745600,-0.009245075841241325
1999-03-03,0.9297602077225507,0.9517663585375883,0.9022521834165405,0.9228830337524414,25219200,0.03796969407519018
1999-03-04,0.9325109392092624,1.0893046178200305,0.9242584636048744,1.0617972612380981,90041600,0.14021577831114226
