DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,LOG_RETURNS
2000-04-05,7.171189386945741,7.7893950218647126,7.078458462328573,7.665754318237305,77084766,
2000-04-06,7.60393529662618,7.851217284939808,7.542114138053281,7.696666240692139,17167722,0.004024361142269909
2000-04-07,7.603935594852429,7.696666542555294,7.4802943312486105,7.573024749755859,15131516,-0.016194721069238548
2000-04-10,7.6348490715026855,7.6657594002002,7.542117556214309,7.6348490715026855,6324938,0.00813061221540611
2000-04-11,7.573022231080802,7.603933065896887,7.449381537793662,7.480291843414307,6087860,-0.02045136277463325
2000-04-12,7.542118952490512,8.283966978569545,7.480298812846525,8.00577449798584,12169885,0.06789128582239422
2000-04-13,8.036681296916159,8.5312469918285,7.88212968262972,8.407605171203613,11922484,0.048973580219595914
2000-04-14,8.376692109846319,8.407602422598437,7.820306480308185,7.851216793060303,10659337,-0.068468148498894
2000-04-17,7.9130404995792025,8.129412229424622,7.9130404995792025,7.974861145019531,3951908,0.015625711968915684
2000-04-18,8.005771467739695,8.067591583984292,7.665757917817886,7.974861145019531,6083933,0.0
2000-04-19,8.005771125327136,8.005771125327136,7.78939834634467,7.9130401611328125,6001354,-0.007782185286456695
2000-04-20,7.789400185794422,7.882131171886965,7.6039387428051715,7.6348490715026855,7755264,-0.03578888145092196
2000-04-24,7.665756547510505,7.913039085068346,7.634846230315776,7.8821282386779785,3494806,0.03187477795583714
2000-04-25,7.8821293105389945,8.005771125327136,7.851218989140886,7.9130401611328125,8311103,0.003914103495084714
2000-04-26,7.8821261678727215,7.9439473152160645,7.851215858798799,7.9439473152160645,6666587,0.003898242748676428
2000-04-27,7.8821282386779785,7.913039085068346,7.665756547510505,7.8821282386779785,2788058,-0.007812346243761206
2000-04-28,7.882131296751263,8.345786234558938,7.603938863262501,8.191234588623047,6977494,0.038466681470976365
2000-05-01,8.469425165367607,8.902170181274414,8.345783883450146,8.902170181274414,6605326,0.08323045768049192
2000-05-02,8.71670638020427,8.87125795868268,8.593065117421542,8.809436798095703,3514777,-0.010471577273235489
2000-05-03,8.778527515609051,8.809437303883787,8.531245505041671,8.654886245727539,2223580,-0.017699464977130153
2000-05-04,8.593065610786784,8.654886245727539,8.005770108045251,8.654886245727539,3848236,0.0
2000-05-05,8.531242866294933,8.809434579091265,8.438511413370358,8.68579387664795,2043723,0.003564757948612716
2000-05-08,8.84034901111999,9.180363065588702,8.80943816144493,8.902170181274414,3250995,0.024606284301752938
2000-05-09,8.99490113544996,9.087632107724438,8.283964210541374,8.469426155090332,4750885,-0.04983233152212511
2000-05-10,8.40760110546066,8.809434579091265,8.40760110546066,8.68579387664795,3684087,0.025226047220372284
2000-05-11,8.716707729202529,9.056720725279853,8.593066447285068,8.902170181274414,3363083,0.024606284301752938
2000-05-12,8.963991046688728,9.180364379401107,8.933081780177291,9.118542671203613,2162318,0.024014908887082093
2000-05-15,9.396732151954987,9.520373406259308,9.211270270498504,9.365821838378906,3025810,0.02675709191937391
2000-05-16,9.396734408614952,9.67492729760871,9.304003445617033,9.427644729614258,5590589,0.006579213474773281
2000-05-17,9.427644729614258,9.736747939607323,9.087631198621887,9.427644729614258,1769618,0.0
2000-05-18,9.39673279910064,9.458554488901564,9.242181220576391,9.358095169067383,3207349,-0.007404539686916142
2000-05-19,9.149448524553124,9.149448524553124,8.840344933150414,8.994895935058594,4300177,-0.039584464063779676
2000-05-22,9.02580738067627,9.087628000921814,8.593063568152981,9.02580738067627,1921649,0.0034306625433677186
2000-05-23,9.025810982868006,9.396734852376595,9.025810982868006,9.334914207458496,2349356,0.03367362585424085
2000-05-24,9.33491367021594,9.644016877016938,9.211272387495542,9.582196235656738,1765018,0.026145231330163592
2000-05-25,9.551288277501234,9.582198605827047,9.273095322568919,9.48946762084961,1944089,-0.009724305778620554
2000-05-26,9.458556082894209,9.798568554556555,9.365824061760874,9.767658233642578,2967241,0.028894235744342626
2000-05-30,9.860386669499052,9.953117608477163,9.644014478550126,9.829476356506348,3622938,0.006308914971397987
2000-05-31,9.829479940652504,10.138583183288574,9.582197346543648,10.138583183288574,3982651,0.030962600084705805
2000-06-01,10.10767343731488,10.138583763346958,9.860390829058254,9.891301155090332,3229565,-0.02469256320684379
2000-06-02,10.3858642578125,10.416774577553532,10.076761060402186,10.3858642578125,3866524,0.048789975929713465
2000-06-05,10.13858335045866,10.324045299098293,10.076762700912116,10.169493675231934,2666209,-0.021053252901229114
2000-06-06,10.324040087154142,10.324040087154142,10.076757613804988,10.107667922973633,3314276,-0.006098086613341176
2000-06-07,10.138582736737822,10.231313705444336,10.045851768031309,10.231313705444336,1034933,0.012158652578394144
2000-06-08,10.16948854131092,10.200398850479566,10.0149369954677,10.107667922973633,1083067,-0.012158652578394167
2000-06-09,10.138581699884249,10.3858642578125,10.138581699884249,10.3858642578125,1342810,0.027151339514570196
2000-06-12,10.262219468816854,10.293129777985497,9.736744212949903,10.107667922973633,1203457,-0.02715133951457022
2000-06-13,10.231311197656563,10.293131828308105,9.984028675050395,10.293131828308105,1093838,0.0181825239365737
2000-06-14,10.169494089379036,10.200404415411114,9.798570176994096,9.891301155090332,2592269,-0.039821160351716914
