DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,LOG_RETURNS
1999-01-04,16.236217449076403,17.119821119774436,16.07054176082052,16.954145431518555,1083600,
1999-01-05,16.678018690664558,17.561622329905063,16.678018690664558,17.451171875,709700,0.028894430398312677
1999-01-06,17.892966649618494,18.334768295288086,17.782516238201097,18.334768295288086,621400,0.049392361599430334
1999-01-07,18.003421167409197,18.003421167409197,17.34071854774996,17.782520294189453,779700,-0.030583195283555523
1999-01-08,17.782514943863255,17.782514943863255,17.119812523595062,17.28548812866211,638300,-0.02834865587988535
1999-01-11,17.34071466558819,17.727291107177734,16.78846260617455,17.727291107177734,496700,0.025238009589982856
1999-01-12,17.892977469308036,18.19671628437345,17.34072507828001,17.395950317382812,592500,-0.018867883828053197
1999-01-13,16.78847528594771,17.064601524203432,16.567574295343135,16.89892578125,704200,-0.028987382082785364
1999-01-14,16.733243650772245,16.89891933048286,16.56756797106163,16.622793197631836,930100,-0.016475218930039132
1999-01-15,16.733230389081516,17.395932582708504,16.622780023477016,17.230257034301758,387700,0.03589213052472628
1999-01-19,17.561623102658753,17.61684833254133,16.457118505007262,17.009370803833008,719400,-0.012902552320750493
1999-01-20,17.230267223558926,17.50639330085955,16.78846549987793,16.78846549987793,862500,-0.013072342724288536
1999-01-21,16.7332407935191,16.788466010659427,16.1257634049755,16.291439056396484,394000,-0.030052314641852887
1999-01-22,15.407835960388184,17.17504295226066,15.407835960388184,17.11981773376465,729500,0.04959696568772117
1999-01-25,16.78846664173547,16.78846664173547,16.291439668789355,16.512340545654297,648600,-0.036128711046997844
1999-01-26,16.401890107221828,16.567565764870533,16.180989230356886,16.512340545654297,1086300,0.0
1999-01-27,16.5123412469818,16.622791690105426,15.739188145116433,16.070539474487305,948700,-0.027120263746263546
1999-01-28,16.291440360734555,16.346665582296367,16.070539474487305,16.070539474487305,761100,0.0
1999-01-29,16.125764900154167,16.125764900154167,15.683963122067752,15.794413566589355,753900,-0.017331443694562704
1999-02-01,15.62873804776926,15.849638938903809,15.131711042716528,15.849638938903809,697600,0.0034904144070915517
1999-02-02,15.79441151225866,15.904861942414314,15.13170893132473,15.407835006713867,584900,-0.02827057347250511
1999-02-03,15.407837803731828,16.457117080688477,15.352612578628849,16.457117080688477,574500,0.0658818862162077
1999-02-04,16.236213839256155,16.89891644494008,15.960087753554522,16.291439056396484,793000,-0.010118274350691285
1999-02-05,16.346662681913536,16.45711310543998,15.904860987807766,16.401887893676758,366800,0.006756685096020891
1999-02-08,16.346665338175185,16.84369232480889,16.291440117438107,16.678016662597656,620800,0.016695041067811327
1999-02-09,17.23026791134396,17.23026791134396,16.346664428710938,16.346664428710938,917300,-0.02006761868688272
1999-02-10,16.34666594395654,16.34666594395654,15.076485819932891,15.849638938903809,738900,-0.030877145869960838
1999-02-11,15.40784059154044,15.683966767016074,15.18693965115993,15.352615356445312,979000,-0.03186087913663422
1999-02-12,15.40784059154044,15.40784059154044,14.689912535303788,15.352615356445312,1223800,0.0
1999-02-16,15.297384576558212,15.849636727336486,15.242159361480384,15.407835006713867,565600,0.0035903056641290306
1999-02-17,15.297383455669179,15.739185143919553,14.910806978450102,15.021257400512695,419400,-0.025409788798617695
1999-02-18,15.297388164759562,15.352613392791186,14.800361112474956,14.966036796569824,633200,-0.003682937580013728
1999-02-19,15.131714143614838,15.463065548219543,15.02126367541327,15.242164611816406,579700,0.018282154735787228
1999-02-22,15.131710899459732,15.849638788850157,15.131710899459732,15.794413566589355,848100,0.03559073070825774
1999-02-23,16.346660389619714,16.733236817752612,15.960083961486816,15.960083961486816,1756600,0.010434546975766366
1999-02-24,16.015316096829697,16.015316096829697,15.573514273468877,15.683964729309082,766600,-0.017452017157683217
1999-02-25,15.683964143480573,15.683964143480573,15.352612788336618,15.46306324005127,553500,-0.01418467234402461
1999-02-26,15.683964143480573,15.849639821052552,15.407838014193944,15.46306324005127,613200,0.0
1999-03-01,15.352611594183749,16.125764696049117,15.242161151060126,16.070539474487305,577300,0.03853358622050427
1999-03-02,16.346666630482513,16.62279275599742,15.84963960455568,16.457117080688477,1199800,0.023770283456231615
1999-03-03,16.56756019592285,16.954136600494383,16.4571097946167,16.56756019592285,1035400,0.006688545419949231
1999-03-04,16.457114864040065,16.843691387692015,16.180988775717246,16.346664428710938,496400,-0.013422712293691142
1999-03-05,16.56756514209812,16.7332407935191,15.904862536414194,16.291439056396484,661000,-0.0033841074769494035
1999-03-08,16.29143518560073,16.4018855936387,15.849633553448845,15.960083961486816,261400,-0.020548905824336702
1999-03-09,16.1257665526699,16.1257665526699,15.518289045548775,15.683964729309082,452800,-0.017452017157683217
1999-03-10,15.849632587432861,16.788460998535157,15.739182186126708,16.56756019592285,443700,0.054807742752660385
1999-03-11,16.457113124020278,17.119815665927135,16.401887912194706,17.064590454101562,599300,0.02955900454943937
